Id	SPICE_S_Iso_SRR11815240	SPICE_S_Iso_SRR11815251	SPICE_S_Iso_SRR11815261	SPICE_S_Iso_SRR11815273	SPICE_S_Iso_SRR11815274	SPICE_G_Crd_SRR11815268	SPICE_G_Crd_SRR11815269	SPICE_G_Crd_SRR11815270	SPICE_G_Crd_SRR11815271	SPICE_G_Crd_SRR11815272	norm.SPICE_S_Iso_SRR11815240	norm.SPICE_S_Iso_SRR11815251	norm.SPICE_S_Iso_SRR11815261	norm.SPICE_S_Iso_SRR11815273	norm.SPICE_S_Iso_SRR11815274	norm.SPICE_G_Crd_SRR11815268	norm.SPICE_G_Crd_SRR11815269	norm.SPICE_G_Crd_SRR11815270	norm.SPICE_G_Crd_SRR11815271	norm.SPICE_G_Crd_SRR11815272	baseMean	Isolated	Crowded	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
LOC124717389	30	15	73	64	19	133	37	695	1041	160	32	16	50	48	16	161	38	582	744	362	205.08	32	377	9.629	3.267	5.462	4.70612139110865e-08	8.90263706586582e-06	0.5891	0.1715	0.4863	0.4863	TRUE	0.0508
LOC124718598	0	1	1	0	2	2	4	6	2	17	0	1	1	0	2	2	4	5	1	38	5.5	1	10	2.492	1.317	3.099	0.00194330027536184	0.0430642131625599	1.201	0.9029	1.1212	1.1212	TRUE	4.4155
LOC124718860	13	12	17	21	19	41	72	64	78	63	14	13	12	16	16	50	75	54	56	142	44.7	14	75	4.728	2.241	6.389	1.66940820017666e-10	5.26340556827127e-08	0.1017	0.2438	0.1275	0.1275	TRUE	0.9516
LOC124718862	338	259	870	976	944	151	152	71	69	2	363	284	598	732	805	183	158	59	49	5	323.65	556	91	0.242	-2.049	-4.049	5.13483593489665e-05	0.00304912544618392	0.6193	0.1642	0.4918	0.4918	TRUE	0.2103
LOC124718922	3070	537	5455	10697	5332	506	667	1214	2089	523	3302	588	3749	8026	4547	614	692	1016	1493	1183	2520.93	4042	1000	0.359	-1.48	-3.823	0.000131926401827057	0.00621510238522605	0.3867	0.153	0.3332	0.3332	TRUE	0.135
LOC124718923	317	703	363	357	592	900	1459	1566	1324	404	341	770	249	268	505	1092	1514	1311	947	914	791	427	1156	2.269	1.182	4.215	2.49967717202739e-05	0.00172399609958264	0.1344	0.1566	0.1384	0.1384	TRUE	0.9344
LOC124718938	405	356	562	244	274	107	23	44	70	24	436	390	386	183	234	130	24	37	50	54	192.33	326	59	0.208	-2.269	-5.513	3.51806915955465e-08	7.05852603194283e-06	0.2453	0.1729	0.2295	0.2295	TRUE	0.5628
LOC124718949	10	17	3	21	21	22	108	44	88	14	11	19	2	16	18	27	112	37	63	32	33.52	13	54	2.616	1.388	3.617	0.000297972229550619	0.0111777571209895	0.3717	0.2746	0.3485	0.3485	TRUE	0.4115
LOC124718981	7	12	18	11	16	28	32	159	83	211	8	13	12	8	14	34	33	133	59	477	79.18	11	147	10.793	3.432	5.297	1.17556181673449e-07	1.94584869714976e-05	0.6635	0.2036	0.5526	0.5526	TRUE	1.1541
LOC124719056	4	4	0	1	7	4	4	39	23	41	4	4	0	1	6	5	4	33	16	93	16.62	3	30	3.278	1.713	3.385	0.000711508228171813	0.0215976493092471	1.2098	0.3999	0.9753	0.9753	TRUE	0.5095
LOC124719067	4	1	3	4	4	3	13	18	17	4	4	1	2	3	3	4	13	15	12	9	6.73	3	11	2.067	1.048	3.242	0.0011887159634511	0.0309861747795659	0	0.7655	0.2376	0.2376	TRUE	0.2514
LOC124719099	172	146	408	378	209	56	83	129	62	30	185	160	280	284	178	68	86	108	44	68	146.13	217	75	0.384	-1.381	-5.134	2.83782262953316e-07	4.27027809775887e-05	0.0821	0.1797	0.0979	0.0979	TRUE	0.1266
LOC124719691	77	46	119	186	110	23	21	48	67	12	83	50	82	140	94	28	22	40	48	27	61.32	90	33	0.451	-1.149	-4.109	3.97522804837433e-05	0.00251865884289822	0.1008	0.2188	0.1219	0.1219	TRUE	0.225
LOC124719708	0	1	1	4	1	14	19	2	38	6	0	1	1	3	1	17	20	2	27	14	8.47	1	16	8.317	3.056	4.185	2.85698002404389e-05	0.00192041266387763	0.5282	0.6388	0.559	0.559	TRUE	0.2657
LOC124719741	3	5	7	3	5	14	61	23	19	7	3	5	5	2	4	17	63	19	14	16	14.9	4	26	4.973	2.314	4.482	7.38400992772313e-06	0.000651860396419398	0.2721	0.4287	0.3036	0.3036	TRUE	4.1454
LOC124719754	10	50	102	68	23	8	0	19	9	5	11	55	70	51	20	10	0	16	6	11	24.96	41	9	0.457	-1.131	-3.226	0.00125748375921937	0.0322081236742416	0.6013	0.3169	0.5143	0.5143	TRUE	0.1054
LOC124719813	1	0	4	0	0	4	3	4	16	11	1	0	3	0	0	5	3	3	11	25	5.15	1	9	2.561	1.357	3.151	0.00162795447874898	0.0382901833172184	0.8306	0.9542	0.8727	0.8727	TRUE	0.6201
LOC124719815	18	10	11	29	11	2	2	2	5	0	19	11	8	22	9	2	2	2	4	0	7.88	14	2	0.243	-2.044	-3.991	6.59183693327607e-05	0.00377045707731348	0	0.6759	0.2511	0.2511	TRUE	0.0893
LOC124719891	31	25	83	84	62	17	9	29	19	8	33	27	57	63	53	21	9	24	14	18	31.96	47	17	0.462	-1.114	-3.867	0.00010996860512507	0.00543359801890365	0.0908	0.2807	0.1283	0.1283	TRUE	0.0966
LOC124719969	4	5	1	10	0	8	16	31	14	83	4	5	1	8	0	10	17	26	10	188	26.79	4	50	6.298	2.655	3.808	0.000140363585474838	0.00647628780089829	1.3722	0.3056	1.0541	1.0541	TRUE	6.9648
LOC124719983	3	1	4	8	2	15	24	27	48	82	3	1	3	6	2	18	25	23	34	185	30.02	3	57	14.778	3.885	5.422	5.90810833135269e-08	1.02941013847069e-05	0.6648	0.289	0.5713	0.5713	TRUE	7.0231
LOC124720033	41	30	16	51	14	0	0	4	7	4	44	33	11	38	12	0	0	3	5	9	15.56	28	3	0.183	-2.45	-4.066	4.79106150207556e-05	0.0028969514342687	0.5664	0.4169	0.5084	0.5084	TRUE	0.1417
LOC124720047	16	59	175	141	74	60	367	531	791	347	17	65	120	106	63	73	381	445	566	785	261.94	74	450	4.624	2.209	4.452	8.48804705172242e-06	0.000720504609351976	0.4749	0.1672	0.4007	0.4007	TRUE	0.101
LOC124720060	241	261	439	411	174	1	0	1	16	0	259	286	302	308	148	1	0	1	11	0	131.7	261	3	0.015	-6.095	-8.917	4.76946507553882e-19	7.01747294780945e-16	0.716	0.1828	0.434	0.434	TRUE	5.1529
LOC124720076	50	71	92	83	51	176	146	196	194	30	54	78	63	62	43	214	151	164	139	68	103.62	60	147	2.112	1.079	4.252	2.12190937795806e-05	0.00150258417020966	0.0818	0.1913	0.1013	0.1013	TRUE	0.1691
LOC124720094	0	11	13	0	8	32	37	68	53	2	0	12	9	0	7	39	38	57	38	5	20.44	6	35	2.049	1.035	3.045	0.00232746222237968	0.0487662258682781	1.1366	0.3535	0.8341	0.8341	TRUE	0.307
LOC124720123	30	12	23	85	31	13	59	280	182	213	32	13	16	64	26	16	61	234	130	482	107.47	30	185	3.157	1.659	3.582	0.000341227212866666	0.0123457124392907	0.7581	0.1898	0.6155	0.6155	TRUE	0.2419
LOC124720137	0	1	1	3	1	21	199	1	2	330	0	1	1	2	1	25	206	1	1	746	98.54	1	196	67.798	6.083	4.762	1.91270215222449e-06	0.00021834484396342	2.6298	0.1933	1.8465	2.6298	TRUE	0.6807
LOC124720168	28	33	46	51	48	41	86	74	129	206	30	36	32	38	41	50	89	62	92	466	93.61	35	152	2.605	1.381	3.596	0.000323196716955915	0.0119213674816998	0.4444	0.1955	0.3879	0.3879	TRUE	6.1479
LOC124720170	82	19	124	99	91	0	0	10	0	11	88	21	85	74	78	0	0	8	0	25	37.93	69	7	0.323	-1.628	-3.303	0.000957828191956109	0.0263691495174278	2.0602	0.2603	1.2371	1.2371	TRUE	2.9785
LOC124720174	314	131	299	607	700	6	32	49	97	32	338	143	205	455	597	7	33	41	69	72	196.22	348	44	0.15	-2.741	-5.451	5.02243979843742e-08	9.36720391702935e-06	0.398	0.1724	0.3417	0.3417	TRUE	0.0989
LOC124720246	13	1	3	13	1	25	19	27	20	21	14	1	2	10	1	30	20	23	14	47	16.22	6	27	2.207	1.142	3.236	0.00121141871113287	0.031392576463447	0.5203	0.4061	0.4869	0.4869	TRUE	0.6866
LOC124720306	0	0	0	1	0	13	35	28	15	14	0	0	0	1	0	16	36	23	11	32	11.87	0	24	64.015	6	6.3	2.96948025480803e-10	8.93678580321999e-08	0	0.4995	0.2914	0.2914	TRUE	0.1632
LOC124720355	113	176	122	327	214	2034	4741	237	296	226	122	193	84	245	182	2468	4918	198	212	511	913.32	165	1661	6.992	2.806	4.338	1.44086461473841e-05	0.00111578533499217	0.8984	0.1559	0.705	0.705	TRUE	0.2345
LOC124720432	15	14	18	19	3	41	61	73	70	44	16	15	12	14	3	50	63	61	50	100	38.43	12	65	4.737	2.244	5.937	2.90805245075935e-09	7.26574161376514e-07	0.1107	0.2589	0.152	0.152	TRUE	0.8705
LOC124720476	8	28	18	50	15	65	550	18	42	86	9	31	12	38	13	79	571	15	30	194	99.1	21	178	4.75	2.248	3.826	0.000130087691066954	0.00615221858967359	0.9738	0.1931	0.7749	0.7749	TRUE	0.5742
LOC124720487	13	6	56	14	29	2	4	4	9	1	14	7	38	11	25	2	4	3	6	2	11.29	19	3	0.369	-1.44	-3.539	0.000402050221760896	0.0137215181354582	0.2825	0.5173	0.3318	0.3318	TRUE	0.1842
LOC124720521	18	5	7	6	8	101	5	132	206	28	19	5	5	5	7	123	5	111	147	63	48.98	8	90	8.736	3.127	4.909	9.13800263452248e-07	0.00012274580212714	0.6435	0.2357	0.5404	0.5404	TRUE	0.2417
LOC124721091	0	0	0	0	0	1	5	2	3	8	0	0	0	0	0	1	5	2	2	18	2.83	0	6	5.223	2.385	3.462	0.000536686183184248	0.0172495107711791	1.332	1.6103	1.4397	1.4397	TRUE	0.9211
LOC124721130	1	1	0	1	3	3	4	91	72	34	1	1	0	1	3	4	4	76	51	77	21.78	1	42	26.589	4.733	5.129	2.91052511504293e-07	4.33046894083129e-05	1.0833	0.341	0.8617	0.8617	TRUE	0.0553
LOC124721228	41	22	59	42	40	10	6	13	19	6	44	24	41	32	34	12	6	11	14	14	23.08	35	11	0.369	-1.438	-4.763	1.90783428595048e-06	0.00021834484396342	0	0.3304	0.0814	0.0814	TRUE	0.1724
LOC124721693	414	374	754	754	758	208	178	216	332	41	445	410	518	566	646	252	185	181	237	93	353.31	517	190	0.406	-1.302	-5.275	1.32812649362121e-07	2.14476232055268e-05	0.0668	0.1631	0.0853	0.0853	TRUE	0.3989
LOC124721705	68	587	514	136	220	617	1771	1110	992	336	73	643	353	102	188	749	1837	929	709	760	634.33	272	997	2.168	1.116	3.381	0.000721090537752218	0.0216268816356484	0.4313	0.1579	0.3673	0.3673	TRUE	3.5344
LOC124721974	18	24	32	19	12	0	0	0	0	0	19	26	22	14	10	0	0	0	0	0	9.21	18	0	0.017	-5.916	-6.306	2.85821686681019e-10	8.80197854658153e-08	0.0826	0.5998	0.2468	0.2468	TRUE	0.0516
LOC124722044	8	20	15	7	3	30	21	31	41	17	9	22	10	5	3	36	22	26	29	38	20.05	10	30	2.012	1.008	3.367	0.000760595166630432	0.0224316285000449	0.1788	0.3574	0.2257	0.2257	TRUE	0.9673
LOC124722186	50	182	342	49	223	36	44	30	34	2	54	199	235	37	190	44	46	25	24	5	85.83	143	29	0.314	-1.67	-3.813	0.000137544486827691	0.00639075120902557	0.4894	0.1995	0.4144	0.4144	TRUE	0.0592
LOC124722326	124	194	214	249	122	3	6	9	10	0	133	213	147	187	104	4	6	8	7	0	80.83	157	5	0.038	-4.731	-11.74	7.91871161088589e-32	2.62148947878377e-28	0.0694	0.2025	0.1019	0.1019	TRUE	0.095
LOC124722471	16	3	6	22	13	0	1	2	2	0	17	3	4	17	11	0	1	2	1	0	5.63	10	1	0.222	-2.173	-3.638	0.000274844165495164	0.010549236056484	0	0.8844	0.473	0.473	TRUE	0.0396
LOC124722715	41	22	49	32	36	15	8	6	16	0	44	24	34	24	31	18	8	5	11	0	19.95	31	8	0.404	-1.309	-3.782	0.000155455867886835	0.00704981713204614	0.109	0.3584	0.1928	0.1928	TRUE	0.6915
LOC124722943	27	30	49	79	44	0	0	0	0	2	29	33	34	59	38	0	0	0	0	5	19.69	39	1	0.017	-5.905	-6.64	3.13522822132216e-11	1.12207275964184e-08	0.0754	0.3612	0.1729	0.1729	TRUE	2.2678
LOC124722978	0	0	0	1	0	0	0	213	248	42	0	0	0	1	0	0	0	178	177	95	45.14	0	90	3.743	1.904	3.377	0.0007340354957744	0.0219415305531481	6.6941	0.2429	2.6563	6.6941	TRUE	0.0686
LOC124722982	117	191	138	113	130	261	320	286	308	204	126	209	95	85	111	317	332	239	220	461	219.52	125	314	2.132	1.092	4.216	2.4878358303991e-05	0.00172399609958264	0.1018	0.1702	0.1134	0.1134	TRUE	0.517
LOC124723001	14	7	11	9	5	15	23	41	40	6	15	8	8	7	4	18	24	34	29	14	15.99	8	24	2.158	1.11	3.631	0.000282243059757556	0.0107707855830246	0.0709	0.4098	0.1512	0.1512	TRUE	0.2267
LOC124723038	0	0	0	0	0	0	1	51	34	52	0	0	0	0	0	0	1	43	24	118	18.56	0	37	4.99	2.319	3.453	0.000555335697486026	0.0176772964089182	5.1824	0.3739	2.3071	5.1824	TRUE	0.2939
LOC124723088	0	0	0	0	0	0	0	13	19	15	0	0	0	0	0	0	0	11	14	34	5.84	0	12	4.095	2.034	3.324	0.000887947323215265	0.0250174435191841	8.0774	0.8588	3.0761	3.0761	TRUE	0.1888
LOC124727296	7	0	3	17	12	0	0	0	0	0	8	0	2	13	10	0	0	0	0	0	3.26	7	0	0.266	-1.909	-3.294	0.000986133384523374	0.0267589718808576	2.0183	1.4194	1.6957	1.6957	TRUE	0.0377
LOC124738352	11	37	40	78	3	4	4	4	8	4	12	41	27	59	3	5	4	3	6	9	16.8	28	5	0.392	-1.35	-3.372	0.000745032715379893	0.0221701645327203	0.5309	0.3972	0.5006	0.5006	TRUE	0.0851
LOC124742380	117	88	92	127	106	214	273	346	324	48	126	96	63	95	90	260	283	290	232	109	164.38	94	235	2.18	1.125	4.427	9.54670891511161e-06	0.000795078738703823	0.0851	0.1765	0.1006	0.1006	TRUE	0.752
LOC124742890	0	0	1	2	0	3	12	11	12	4	0	0	1	2	0	4	12	9	9	9	4.51	1	9	8.588	3.102	3.992	6.54549573366497e-05	0.00376849802196485	0	1.067	0.3577	0.3577	TRUE	0.4276
LOC124754463	49	21	117	84	70	16	13	15	14	2	53	23	80	63	60	19	13	13	10	5	33.88	56	12	0.256	-1.967	-5.177	2.25872324029971e-07	3.56071585095818e-05	0.1278	0.2733	0.1602	0.1602	TRUE	0.1887
LOC124760025	409	303	1	450	0	0	0	0	1	1	440	332	1	338	0	0	0	0	1	2	111.3	222	1	0.017	-5.897	-4.355	1.33094275880245e-05	0.0010428605924297	4.1321	0.1885	2.2792	4.1321	TRUE	0.2378
LOC124773612	0	2	3	5	6	1	3	35	118	97	0	2	2	4	5	1	3	29	84	219	35.05	3	67	13.573	3.763	4.229	2.34664556365164e-05	0.00164414182824735	1.7268	0.2693	1.2816	1.2816	TRUE	0.328
LOC124774946	1	0	0	0	0	0	1	5	12	11	1	0	0	0	0	0	1	4	9	25	3.98	0	8	3.181	1.67	3.204	0.00135508797501517	0.0336031366388594	2.2605	1.1904	1.7966	1.7966	TRUE	0.381
LOC124775105	115	111	138	87	94	7	0	4	6	0	124	122	95	65	80	8	0	3	4	0	50.17	97	3	0.039	-4.675	-9.518	1.77084768208556e-21	3.34993785802528e-18	0.0881	0.2337	0.1459	0.1459	TRUE	0.4178
LOC124775444	384	196	417	723	409	100	108	144	251	12	413	215	287	542	349	121	112	121	179	27	236.59	361	112	0.404	-1.308	-3.99	6.60947087241246e-05	0.00377045707731348	0.2157	0.1689	0.2051	0.2051	TRUE	0.2775
LOC124775601	95	65	218	221	201	46	14	32	14	14	102	71	150	166	171	56	15	27	10	32	79.92	132	28	0.246	-2.021	-4.95	7.41261333964126e-07	0.000105546049294118	0.237	0.2031	0.2287	0.2287	TRUE	0.5034
LOC124775790	4	6	35	42	38	2	4	2	9	2	4	7	24	32	32	2	4	2	6	5	11.8	20	4	0.404	-1.306	-3.356	0.000791947071185274	0.0232012458332641	0.4118	0.5013	0.432	0.432	TRUE	0.047
LOC124775969	3	3	3	7	6	16	12	23	19	4	3	3	2	5	5	19	12	19	14	9	9.27	4	15	2.901	1.536	3.984	6.78193439798063e-05	0.0037892985357831	0	0.597	0.1463	0.1463	TRUE	0.1057
LOC124776010	7	6	6	12	10	7	23	26	20	37	8	7	4	9	9	8	24	22	14	84	18.79	7	30	2.174	1.12	3.3	0.000967385927335597	0.0264411953134928	0.3792	0.3713	0.3776	0.3776	TRUE	1.3938
LOC124776026	63	64	154	169	122	141	216	306	359	291	68	70	106	127	104	171	224	256	257	658	204.06	95	313	2.718	1.442	4.414	1.01270501455575e-05	0.000832934149238959	0.1748	0.1716	0.1742	0.1742	TRUE	1.9981
LOC124776084	55737	8785	7149	3582	5521	1678	3079	476	2882	313	59942	9623	4913	2687	4708	2036	3194	399	2060	708	9026.99	16375	1679	0.163	-2.615	-4.094	4.24362003460688e-05	0.0026506611555785	0.9968	0.1519	0.7732	0.7732	TRUE	5.366
LOC124776089	0	0	0	1	1	1	4	304	0	301	0	0	0	1	1	1	4	255	0	681	94.22	0	188	27.784	4.796	4.045	5.22756112188013e-05	0.00309032876678289	4.982	0.1952	2.7822	4.982	TRUE	0.3568
LOC124776202	644	406	614	483	1679	1610	1295	1948	3106	1864	693	445	422	362	1432	1953	1343	1631	2221	4216	1471.72	671	2273	2.547	1.349	3.929	8.52868822001007e-05	0.00455390683102312	0.2631	0.1542	0.2402	0.2402	TRUE	1.3373
LOC124776287	4	18	16	16	10	13	37	300	2	129	4	20	11	12	9	16	38	251	1	292	65.41	11	120	4.561	2.189	3.64	0.000272605288828819	0.0105090998845281	1.3096	0.2146	1.0193	1.0193	TRUE	0.0557
LOC124776322	8	9	28	16	13	32	21	23	158	20	9	10	19	12	11	39	22	19	113	45	29.88	12	48	2.539	1.344	3.646	0.000266084236376021	0.0104245191067789	0.3027	0.2896	0.3	0.3	TRUE	0.8532
LOC124776325	187	150	284	383	192	71	62	100	111	3	201	164	195	287	164	86	64	84	79	7	133.2	202	64	0.45	-1.151	-3.649	0.000262825984933623	0.0104024969542516	0.2503	0.1824	0.2311	0.2311	TRUE	1.524
LOC124776394	406	394	1147	831	750	242	189	160	271	95	437	432	788	623	640	294	196	134	194	215	395.17	584	207	0.384	-1.381	-5.614	1.97694911668476e-08	4.36312670052327e-06	0.0681	0.1619	0.0826	0.0826	TRUE	0.1724
LOC124776484	520	644	1007	667	674	726	965	1929	1729	1427	559	705	692	500	575	881	1001	1615	1236	3227	1099.22	606	1592	2.101	1.071	3.889	0.000100794636423659	0.00514912531702459	0.152	0.1552	0.1526	0.1526	TRUE	0.9071
LOC124776485	85	87	119	176	135	43	37	19	24	6	91	95	82	132	115	52	38	16	17	14	65.28	103	27	0.312	-1.679	-4.891	1.00376297542899e-06	0.000129046886608065	0.1393	0.2147	0.1565	0.1565	TRUE	0.9946
LOC124776630	61	48	77	141	58	69	25	371	436	392	66	53	53	106	49	84	26	311	312	887	194.49	65	324	2.412	1.27	3.347	0.000816943539828829	0.0237852756213212	0.6907	0.1726	0.5617	0.5617	TRUE	0.3953
LOC124776648	21	63	143	38	78	18	1	5	15	0	23	69	98	29	67	22	1	4	11	0	32.27	57	8	0.225	-2.153	-3.909	9.28385056177629e-05	0.00487844242615245	0.7173	0.2794	0.5679	0.5679	TRUE	0.3994
LOC124776658	32	42	98	63	54	121	86	119	127	54	34	46	67	47	46	147	89	100	91	122	78.97	48	110	2.003	1.002	4.556	5.20722052605545e-06	0.000480887229270872	0.0394	0.2037	0.0642	0.0642	TRUE	0.3435
LOC124776760	50	52	50	61	86	13	22	30	32	0	54	57	34	46	73	16	23	25	23	0	35.08	53	17	0.494	-1.017	-3.5	0.000465820420984131	0.0154596341219846	0.145	0.2692	0.1898	0.1898	TRUE	0.3992
LOC124777002	19	6	2	29	8	59	704	4	17	16	20	7	1	22	7	72	730	3	12	36	91.06	11	171	5.066	2.341	3.591	0.000329291383776687	0.0121124347332525	1.8233	0.1968	1.3801	1.3801	TRUE	7.3637
LOC124777043	13	10	7	33	4	14	276	822	46	6	14	11	5	25	3	17	286	688	33	14	109.59	12	208	11.41	3.512	4.374	1.21798026932547e-05	0.000977484528873204	1.3633	0.1891	1.0481	1.0481	TRUE	0.3306
LOC124777064	228	253	171	458	128	409	1494	1222	2493	1122	245	277	118	344	109	496	1550	1023	1782	2538	848.17	219	1478	5.996	2.584	5.977	2.27741047702774e-09	6.03149390736026e-07	0.2799	0.1563	0.2532	0.2532	TRUE	0.0771
LOC124777085	25	27	45	45	21	38	40	74	105	123	27	30	31	34	18	46	41	62	75	278	64.19	28	100	2.198	1.136	3.438	0.000586888237178687	0.0185214001530791	0.3487	0.2158	0.3199	0.3199	TRUE	3.7898
LOC124777169	9	24	34	29	23	23	17	108	130	46	10	26	23	22	20	28	18	90	93	104	43.36	20	67	2.015	1.011	3.33	0.000867800445963444	0.0247630244736601	0.2998	0.2467	0.2882	0.2882	TRUE	0.0756
LOC124777181	28	31	73	132	75	51	50	190	246	388	30	34	50	99	64	62	52	159	176	877	160.34	55	265	2.146	1.102	3.202	0.00136299433276229	0.0336730801388773	0.717	0.1772	0.5829	0.5829	TRUE	2.5742
LOC124777187	20	4	11	5	7	7	10	246	244	6	22	4	8	4	6	8	10	206	174	14	45.6	9	82	4.251	2.088	3.627	0.000286260204548706	0.0108304503675256	1.1509	0.242	0.9193	0.9193	TRUE	0.064
LOC124777235	19	18	38	24	16	73	64	234	240	17	20	20	26	18	14	89	66	196	172	38	65.88	20	112	5.034	2.332	5.585	2.3344030172286e-08	4.90228471669038e-06	0.2194	0.2141	0.2183	0.2183	TRUE	0.0561
LOC124777258	13737	39913	18041	16414	6789	92694	110897	209454	180677	31142	14773	43721	12398	12315	5789	112458	115046	175367	129170	70430	69146.72	17799	120494	5.917	2.565	5.713	1.11153404315876e-08	2.58226908763304e-06	0.3979	0.1515	0.2802	0.2802	TRUE	1.0239
LOC124777333	11	24	59	35	19	141	172	177	249	89	12	26	41	26	16	171	178	148	178	201	99.81	24	175	6.814	2.769	9.267	1.91771126706466e-20	3.17429157480878e-17	0.0603	0.1928	0.0908	0.0908	TRUE	1.074
LOC124777364	2	0	1	2	1	4	5	7	18	2	2	0	1	2	1	5	5	6	13	5	3.85	1	7	2.405	1.266	3.215	0.0013059028562448	0.0328759802707103	0	1.2247	0.3676	0.3676	TRUE	0.9824
LOC124777389	725	437	127	931	111	959	11102	1366	5026	986	780	479	87	698	95	1163	11517	1144	3593	2230	2178.65	428	3929	6.398	2.678	4.304	1.67802871148819e-05	0.00126974035414437	0.8413	0.1533	0.6627	0.6627	TRUE	1.023
LOC124777400	15	32	52	23	37	53	53	102	70	65	16	35	36	17	32	64	55	85	50	147	53.75	27	80	2.284	1.191	3.928	8.57627306785398e-05	0.00456092401463946	0.1449	0.2283	0.1613	0.1613	TRUE	0.5659
LOC124777415	56	59	40	53	34	80	389	80	158	136	60	65	27	40	29	97	404	67	113	308	120.92	44	198	3.332	1.736	4.15	3.32477262365097e-05	0.00217953658823694	0.3441	0.1856	0.3126	0.3126	TRUE	0.116
LOC124777456	1	0	4	12	2	18	36	5	7	25	1	0	3	9	2	22	37	4	5	57	13.94	3	25	2.793	1.482	3.301	0.000963826709794644	0.0264411953134928	0.9948	0.4476	0.8405	0.8405	TRUE	0.2369
LOC124777463	59	89	225	194	196	38	56	32	104	10	63	97	155	146	167	46	58	27	74	23	85.62	126	46	0.49	-1.029	-3.647	0.000265290918112425	0.0104242799336639	0.1648	0.1996	0.1719	0.1719	TRUE	0.2489
LOC124777491	38	115	126	210	96	256	525	196	288	207	41	126	87	158	82	311	545	164	206	468	218.62	99	339	2.683	1.424	4.12	3.7960346801971e-05	0.00244015005995971	0.2293	0.1703	0.2171	0.2171	TRUE	0.0736
LOC124777512	5	16	39	27	16	17	29	68	88	105	5	18	27	20	14	21	30	57	63	237	49.16	17	82	2.584	1.369	3.469	0.000521536749629305	0.0169269353887041	0.5514	0.2354	0.4766	0.4766	TRUE	1.5216
LOC124777528	56	53	3	111	44	64	1081	41	303	72	60	58	2	83	38	78	1121	34	217	163	185.4	48	323	2.195	1.134	3.113	0.00185508034768822	0.0417771666055908	1.2019	0.1737	0.922	0.922	TRUE	2.2586
LOC124777551	20	4	24	11	23	57	48	36	126	18	22	4	16	8	20	69	50	30	90	41	35.01	14	56	3.15	1.655	4.308	1.65046133914607e-05	0.00125605799155013	0.2011	0.2694	0.2169	0.2169	TRUE	0.1304
LOC124777558	8	4	3	25	12	15	739	1	111	22	9	4	2	19	10	18	767	1	79	50	95.88	9	183	9.735	3.283	3.988	6.6504510685651e-05	0.00377045707731348	1.855	0.1945	1.3914	1.3914	TRUE	5.7087
LOC124777576	3	2	29	9	7	45	153	34	47	107	3	2	20	7	6	55	159	28	34	242	55.54	8	104	10.538	3.398	5.14	2.75023893039466e-07	4.18605332371104e-05	0.6878	0.2258	0.568	0.568	TRUE	0.1757
LOC124777594	2	1	1	5	4	4	156	2	11	8	2	1	1	4	3	5	162	2	8	18	20.54	2	39	7.133	2.835	3.798	0.000145944401993884	0.00666412334897589	1.4862	0.3525	1.2039	1.2039	TRUE	7.1359
LOC124777599	13337	5187	3532	4376	905	181	288	257	357	98	14343	5682	2427	3283	772	220	299	215	255	222	2771.74	5301	242	0.052	-4.276	-7.581	3.43780272069578e-14	2.16778017273588e-11	0.5184	0.1529	0.4118	0.4118	TRUE	0.3863
LOC124777611	12	9	17	11	9	17	28	57	33	8	13	10	12	8	8	21	29	48	24	18	18.95	10	28	2.163	1.113	3.774	0.000160634677020018	0.00723511698333021	0.0705	0.3694	0.1259	0.1259	TRUE	0.7456
LOC124777619	10	14	3	6	7	19	8	14	57	64	11	15	2	5	6	23	8	12	41	145	26.72	8	46	2.379	1.25	3.245	0.00117491572763136	0.0308083842877119	0.7942	0.306	0.6781	0.6781	TRUE	1.1683
LOC124777625	27	11	4	14	12	69	653	5	25	20	29	12	3	11	10	84	677	4	18	45	89.3	13	166	5.235	2.388	3.676	0.000236896492906762	0.00965019176448911	1.5255	0.1977	1.1717	1.1717	TRUE	4.6608
LOC124777637	19	10	7	12	22	55	49	43	92	5	20	11	5	9	19	67	51	36	66	11	29.46	13	46	2.439	1.287	3.63	0.000283583517791978	0.0107908417890844	0.2709	0.2916	0.2758	0.2758	TRUE	0.1577
LOC124777662	74	61	141	94	233	170	300	293	322	198	80	67	97	71	199	206	311	245	230	448	195.33	103	288	2.273	1.185	4.06	4.91566673530711e-05	0.00293526383644926	0.1502	0.1725	0.1543	0.1543	TRUE	1.2515
LOC124777671	78	120	412	410	300	745	344	1328	1332	1250	84	131	283	308	256	904	357	1112	952	2827	721.37	212	1230	4.727	2.241	4.833	1.34206313363353e-06	0.00016475823199747	0.3945	0.1571	0.327	0.327	TRUE	0.5219
LOC124777672	4	3	1	10	0	21	157	7	14	4	4	3	1	8	0	25	163	6	10	9	22.9	3	43	5.035	2.332	3.622	0.000292690999566134	0.0110422057443155	1.4765	0.3317	1.1432	1.1432	TRUE	4.9717
LOC124777754	12	15	37	40	7	23	41	115	64	117	13	16	25	30	6	28	43	96	46	265	56.78	18	96	3.106	1.635	3.702	0.000214300825499283	0.00898028965589084	0.5371	0.2241	0.4631	0.4631	TRUE	0.931
