"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC126267463",86.3458552389812,-2.38502424948903,0.672550012246019,-3.54624073460962,0.00039076905058396,0.00455775904262336
"LOC126267252",310.683410099247,-1.2551454347113,0.25828577372777,-4.85952213548627,0.00000117669426061164,0.0000227252173472964
"LOC126267253",610.0359101437,1.08572140380445,0.284736284213725,3.81307709624213,0.000137247276225156,0.00177956214088549
"LOC126267234",1020.61849731197,-0.92741805054331,0.127611088483532,-7.26753498903815,0.000000000000366106528405627,0.0000000000226066676957197
"LOC126268084",170.045188891076,-1.98527466113804,0.500444328286785,-3.96702400032069,0.0000727756664419888,0.00100412918527674
"LOC126267396",273.427864746838,0.623391199006919,0.148216548083547,4.20594870861196,0.0000259989197862904,0.000388713491267339
"LOC126267855",3.01666679793676,4.65250509138589,1.21336714918509,3.83437535333848,0.000125883787497226,0.00164305189937138
"LOC126268151",20.9635075481736,1.16962889047061,0.297116869642633,3.93659536019419,0.000082645787719539,0.00113023881329355
"LOC126266672",654.184559325782,-1.1519792317167,0.186546965109386,-6.17527726082924,0.000000000660474603233371,0.0000000229871527589845
"LOC126267869",211.18686818836,-1.30186158035885,0.141243971512589,-9.21711253526188,0.000000000000000000030520815598655,0.00000000000000000618046515872763
"LOC126267514",121.976715556083,-1.59669518198969,0.201493494022645,-7.9243014258825,0.00000000000000229432468828046,0.000000000000207847703668565
"LOC126267870",90.1827330568906,-1.05429560150186,0.216839768305057,-4.86209522239781,0.00000116149721180065,0.0000224632255709198
"LOC126267453",115.397771692347,-1.54101642323667,0.224018508474926,-6.87896921431897,0.00000000000602871858245702,0.000000000302976112702311
"LOC126268128",2.91051002937058,3.6456859282461,1.17228308227955,3.10990236347772,0.00187149195151503,0.0180591760142691
"LOC126267308",157.175949493688,-0.999609449725616,0.268943448871433,-3.7168016321657,0.000201760730586792,0.00250970664876253
"LOC126267585",20.1948939976262,-1.65495971590301,0.344045212846925,-4.81029717637533,0.00000150706060676039,0.0000280814946618275
"LOC126267893",83.6538305030654,-3.03075397066122,0.354134928070773,-8.55818991696727,0.0000000000000000114653380255225,0.00000000000000151805485203312
"LOC126267894",348.49030328348,-0.851269605684168,0.218583249243631,-3.89448692262485,0.0000984068003691232,0.00131431778960507
"LOC126365963",190.618598079812,-0.590203860187804,0.157924495106725,-3.73725342473912,0.000186041387319184,0.00232678465339252
"LOC126266717",9.42100203421659,-3.0256027894865,0.874073090738838,-3.46149861097887,0.000537176892193321,0.00601335776878468
"LOC126266718",74.5800773327526,-1.25310513109319,0.371533164322085,-3.37279481733389,0.000744093793136002,0.00806785159959272
"LOC126267328",18.2921464132231,-2.16427313425841,0.447302128543453,-4.83850399126408,0.00000130820069520524,0.0000249500326495515
"LOC126267932",276.747727231519,-0.940269327797231,0.288047130271441,-3.2642898643398,0.00109738832091262,0.0113361119122031
"LOC126266793",62.9918179550778,-3.06877824354159,0.458732021866241,-6.68969702846774,0.000000000022363310416821,0.00000000101631281993275
"LOC126267934",232.48913820737,-1.59737731535417,0.244452160120801,-6.53451912457958,0.0000000000638142405761809,0.00000000267088781986022
"LOC126267939",30.9392109819159,-2.73364319094722,0.51994012654998,-5.25761150439779,0.000000145938409216471,0.00000336048811857993
"LOC126272638",9.40703661878962,-3.4883300743435,0.737522453682774,-4.72979508206799,0.00000224746571272815,0.0000407205300845613
"LOC126272210",196.043691784085,-0.741638377438922,0.15205244469757,-4.87751695748153,0.00000107429615105915,0.0000209237029704165
"LOC126272749",7.24742743370481,-3.88626506942331,0.918348852918027,-4.23179607300082,0.000023183256079764,0.000350036662520121
"LOC126271890",18.727758870396,-2.91935788654324,0.594886194433233,-4.90742248494202,0.000000922811082440945,0.0000183628737069535
"LOC126273203",5.78125951239235,-2.29694737154789,0.721956289901775,-3.18156016323426,0.00146484094581819,0.014637779262639
"LOC126273062",384.702855767236,0.741388813219193,0.218448135648509,3.39388940545648,0.0006890751435947,0.00754857973532142
"LOC126272406",43.5512002360768,1.11004960009156,0.357490625720994,3.10511526799561,0.0019020488517922,0.0183411853565676
"LOC126272339",148.337618500647,-1.2972130612448,0.305213365764317,-4.25018431940654,0.0000213594674966306,0.000324635615263359
"LOC126273462",144.318784533137,-0.955631104626582,0.208113638151928,-4.59187160011564,0.00000439288618407814,0.0000745869824349643
"LOC126272894",43.215037137025,-2.1950276977735,0.376831702535686,-5.8249549679691,0.00000000571280017511507,0.000000167729762071076
"LOC126272926",197.89856270468,-0.658377906078783,0.235160060764819,-2.79970120749892,0.00511499279515752,0.0428562006886624
"LOC126272831",94.0436885778208,-1.34634976210958,0.375209960620697,-3.58825698518867,0.000332896081520306,0.00397225220323623
"LOC126272336",332.961210989982,-0.883992781970362,0.214780596875241,-4.11579441919442,0.0000385848111497107,0.000561048415555984
"LOC126272086",251.745465094906,-0.592901709724034,0.210054768291874,-2.82260533548179,0.00476351708906667,0.040192175439
"LOC126273249",52.3150816291575,-3.14313851686407,0.511332509046117,-6.1469561611241,0.000000000789839472331936,0.0000000269210136980464
"LOC126273076",14.897285085926,-1.41877645666798,0.394977868953357,-3.59204038552227,0.000328098987173407,0.00392180820605713
"LOC126271994",1211.58869659876,-1.71334652481985,0.272252748114281,-6.29322031342967,0.000000000310946516908473,0.0000000114484853952665
"LOC126272136",51.3930198613071,-1.55778852225068,0.361338076280468,-4.31116625816521,0.0000162395740690554,0.000250199240010572
"LOC126272556",125.926235631101,-1.11354983492833,0.178817237361267,-6.22730700552435,0.000000000474520716050301,0.0000000169278504145405
"LOC126272350",218.50915470823,0.795735685017629,0.2425784651117,3.28032286234153,0.00103688353862372,0.0108165805506429
"LOC126272576",106.005573052802,-0.952385992724544,0.194600093750769,-4.89406749178803,0.000000987729402439475,0.0000195246531875271
"LOC126272696",94.8382198102933,-1.63781176318308,0.352707791198899,-4.6435372397529,0.00000342494225044567,0.0000591737199355544
"LOC126272075",72.6649303805012,-1.28405015673108,0.370931290131939,-3.461692747124,0.000536789591524684,0.00601335776878468
"LOC126273301",12.378801993653,-4.26678645429205,0.896102433770694,-4.76149410323317,0.0000019216491464993,0.0000350943086834155
"LOC126273026",5.11870315700614,4.12700300942583,0.892048767341212,4.62643205228177,0.00000372018837980434,0.0000638740573440222
"LOC126272568",589.422040086605,-0.422654948459867,0.154124210809925,-2.7423008120451,0.00610104404581605,0.0497303984202242
"LOC126272415",30.0030468814008,-2.79114938991865,0.421951113903754,-6.61486437159946,0.0000000000371892551673846,0.00000000163087911992002
"LOC126273337",78.1443187325817,-2.26360082905171,0.26398835224525,-8.57462387942321,0.00000000000000000994111324558576,0.00000000000000132902067370598
"LOC126273341",73.3897909096455,0.833125984569666,0.202768532419363,4.10875383191416,0.0000397799819851716,0.000576600370458751
"LOC126272317",3.41567543280326,-4.49551974065261,1.47826974770159,-3.04106861933841,0.00235740098810906,0.0221277516061771
"LOC126272608",96.3633889228776,1.66705880145585,0.441980144970815,3.77179568002072,0.000162076949984802,0.00205842777428162
"LOC126273015",115.91806033257,-1.62175463461588,0.279654442673675,-5.79913774696682,0.00000000666567635757755,0.000000191221590508006
"LOC126272976",87.8687808142345,-0.928520625042599,0.267036992205158,-3.47712359016252,0.000506824136989459,0.00571578080781724
"LOC126272446",386.237866320719,-1.44078418737425,0.236681188653371,-6.08744698119771,0.00000000114725348982225,0.0000000381586486832185
"LOC126272723",133.024803007078,-0.985607602074094,0.358419822528586,-2.74986912029813,0.00596190722401446,0.0487213427149431
"LOC126273366",93.6964633266253,-2.82529543760895,0.677838602584411,-4.16809462730048,0.0000307156425922907,0.000452841968410967
"LOC126273369",242.379507108765,-1.32167490016009,0.473346169489016,-2.7921951952983,0.00523517645647003,0.0437695080786839
"LOC126273380",6.04279309318606,5.64977468519813,1.12645973850212,5.01551408549299,0.000000528918492857739,0.0000110018242396542
"LOC126272951",34.2618398942217,0.744886043066027,0.267156037261785,2.7882059140446,0.00530008439500448,0.0442584367005529
"LOC126272216",210.40067939297,0.378977934880819,0.136089393688748,2.78477201351624,0.0053565371262346,0.0446486175715802
"LOC126272219",78.5266353597059,0.635665390285119,0.20743968017882,3.06433846088248,0.00218151951459312,0.0207026352280822
"LOC126271861",360.814660318324,-3.25606137986852,0.360758646068877,-9.02559485503463,0.000000000000000000178721710896495,0.0000000000000000319610124551265
"LOC126272684",4.93457172924836,4.42598899667307,1.29801521373753,3.40981288187586,0.000650074640601573,0.00716122224086693
"LOC126272838",292.041384447664,-0.353744921670396,0.123695090571239,-2.85981375684968,0.00423889870011465,0.0363221126948219
"LOC126272330",163.001251974204,-1.02352109511449,0.355382859769429,-2.88005194110529,0.00397609660210953,0.034412853683877
"LOC126272340",104.363749037213,-2.49502586486178,0.631756694420485,-3.949346143693,0.0000783649615798514,0.00107585794711321
"LOC126272878",267.321627879251,0.343795428383814,0.114102022022549,3.01305290028842,0.00258633829272828,0.0239501535244576
"LOC126272321",368.845502762311,-1.2709755339831,0.391910495156213,-3.24302500109494,0.00118267832718324,0.0121171730396675
"LOC126272322",20.7048046225213,-3.33483578169498,0.931537116661142,-3.57992797286259,0.000343688928499891,0.0040833447329107
"LOC126273182",402.8644653898,-1.27351273651324,0.335041428372249,-3.80106049183355,0.000144078119307363,0.00184898240474536
"LOC126272309",82.6507251750256,-1.3310551822936,0.44729077953883,-2.97581627697749,0.00292209863323152,0.0265943808192981
"LOC126272170",58.9649434169996,-0.769129393711225,0.259998705048082,-2.95820470940034,0.00309436554201008,0.0278675039329488
"LOC126272678",20.4201788997931,-3.63202903132004,0.987515387607639,-3.67794677115768,0.000235119008900623,0.00287785666894362
"LOC126272551",64.7557360979921,-1.93242897988461,0.606236619351599,-3.18758207307147,0.00143467735505261,0.0143885704144752
"LOC126272589",343.53198008033,-1.60060885309626,0.23708848872729,-6.75110319226573,0.0000000000146725191665431,0.0000000006895583239703
"LOC126272233",56.7638652415466,0.542396858776852,0.195221742583797,2.77836296100079,0.00546335529806393,0.0453195195508074
"LOC126272206",66.5872440151437,-2.51122088070916,0.837970171993244,-2.99679029712457,0.00272838326121035,0.025046558337911
"LOC126272274",295.196430622198,-0.687287559190274,0.1512055841575,-4.54538476882161,0.00000548349902846372,0.0000913032425900186
"LOC126273092",406.204766627439,-2.5612451370922,0.165304417518792,-15.494111866678,3.80177987699749e-54,2.61752544531277e-50
"LOC126272875",101.686585830312,-0.812817684024226,0.26653751996018,-3.0495432093225,0.0022918966152262,0.0216012432523373
"LOC126273435",49.2204447072841,-1.25994322293182,0.365318985365461,-3.44888514806146,0.000562906070832253,0.00625602630779671
"LOC126272400",684.172415984619,-2.05135246633794,0.243625584129002,-8.42010281338815,0.0000000000000000376154057665127,0.00000000000000454354506495509
"LOC126277972",203.362489971441,-1.27509892492899,0.236922272426837,-5.38192932166287,0.0000000736917009553199,0.00000177711860272286
"LOC126278540",6.83628715710167,2.28337674909954,0.653452268708688,3.49432829059085,0.000475256217373289,0.00540402816947167
"LOC126278208",299.348588201093,0.330706030323017,0.117588720200986,2.81239586380195,0.00491739432733697,0.0414143852522508
"LOC126279129",198.541265120248,-1.43292991589557,0.246794778046377,-5.8061597868424,0.00000000639219621701058,0.000000184143393113464
"LOC126279131",174.441604986644,0.495271403031123,0.157133223869247,3.15192033126774,0.00162200522183918,0.0159308216153534
"LOC126278721",109.933880572476,-1.19559299881181,0.249066148388556,-4.80030307830762,0.00000158425688207265,0.0000293948734906381
"LOC126278722",41.9944785151647,-3.88878164780833,0.363658208894734,-10.6935071248013,1.09163374719232e-26,0.00000000000000000000000626324862451591
"LOC126278105",61.5765204571171,-0.962074505765875,0.298777740937407,-3.22003407197401,0.00128175361675104,0.0130064460594413
"LOC126278109",6.03869257387857,-3.37099039776717,1.0226528450535,-3.29631938548103,0.00097960580027635,0.0103365301684332
"LOC126278734",2.32389483231845,-4.68588650615827,1.51859200686555,-3.08567836849753,0.00203088372974806,0.0193933904012696
"LOC126278735",19.7590099839456,-1.87024212856647,0.502320800842105,-3.72320263351856,0.000196711517790151,0.00245354855069781
"LOC126278617",77.2800919398133,-0.739832590505049,0.224702354612152,-3.29250039138236,0.000993007596178582,0.0104501196820345
"LOC126278736",12.8424898672774,-4.90540205321716,1.38906278317575,-3.53144732738585,0.000413292164913854,0.00478640295278702
"LOC126278469",24.7142776669927,-2.60242796044983,0.840937077132873,-3.09467620255568,0.00197027864320709,0.0188669936835616
"LOC126278963",276.830783596991,-2.34052074267954,0.371449643671818,-6.30104452259867,0.000000000295646446955463,0.0000000110028420934506
"LOC126277878",158.742110635191,0.48966295734376,0.140684969321296,3.48056341559467,0.0005003603584189,0.00565678336242057
"LOC126278770",42.6707470460493,-3.26441774409751,0.554777289850272,-5.88419498025692,0.0000000039999606933915,0.000000120260826960701
"LOC126278183",36.8488345378163,2.99974611947767,0.554763923949865,5.40724800221286,0.0000000640004964164001,0.00000156534073828389
"LOC126278471",135.209661238377,-3.38831657730565,0.436548085047374,-7.76161136278481,0.00000000000000838570391470915,0.000000000000679242017091441
"LOC126278778",554.804671131168,-1.34662385655426,0.275498141341313,-4.88795986062909,0.00000101886296568184,0.0000200138987695278
"LOC126278359",43.7460560393732,-1.22324380368589,0.267337829159922,-4.57564800136889,0.00000474748199816525,0.0000800157002628341
"LOC126278683",296.076446234773,-1.76031221289802,0.586086952981922,-3.00350008465777,0.00266893474655579,0.0245992178447612
"LOC126278176",201.7770914358,-1.24035084435184,0.279648587402171,-4.43539105945153,0.00000919052996867608,0.000147842987930689
"LOC126278957",191.972784552289,0.39919896961814,0.0994728187287171,4.01314625160907,0.0000599147651645867,0.00084100541928273
"LOC126277891",193.481312525175,-0.770945328406922,0.144213564875869,-5.34585861649359,0.0000000899894335170834,0.00000213647327505214
"LOC126278329",10.3170825798258,1.62432623168683,0.586312925018603,2.77040836450142,0.00559860512228724,0.046176718513676
"LOC126279059",371.283530960227,0.453006784088234,0.152510228423907,2.97033706374819,0.00297473160735583,0.0269664609830742
"LOC126278852",668.823613580257,-0.946810367393532,0.144554951967106,-6.54983004393364,0.0000000000576026012227039,0.00000000244811055196492
"LOC126278408",158.283386335928,-2.09960464062268,0.602989145504968,-3.48199408940336,0.000497694677507291,0.00563127009800772
"LOC126278455",122.779904608835,-1.00952492100589,0.336695900679559,-2.99832851831089,0.00271464877121361,0.0249537473829182
"LOC126278863",20.5989541594628,-3.19494538720893,0.911137810470368,-3.50654461980846,0.000453965317865384,0.0051833353457764
"LOC126279767",171.139043583728,-2.04951535768778,0.222135776592604,-9.22640823160414,0.0000000000000000000279858954599466,0.00000000000000000575172806691739
"LOC126278955",138.950672149716,0.346377722080516,0.124342575955146,2.78567272247493,0.00534167733127145,0.0445517243195687
"LOC126278661",17.1486126516089,-1.47575625002042,0.4925902864038,-2.99591017272045,0.00273627025309523,0.0251022261060102
"LOC126278259",60.8805446842899,-1.02023730034538,0.354587342233362,-2.87725245328678,0.00401154519459753,0.034697850081412
"LOC126278882",198.656405937193,-2.14888131430745,0.382631547365212,-5.61605891909483,0.000000019536206842755,0.000000522356443154829
"LOC126278155",374.332301684336,-2.49981801580493,0.132742702619892,-18.8320560487844,4.12432698029138e-79,5.67919825186123e-75
"LOC126278888",30.0419748230616,-2.74032620006364,0.533063717405066,-5.14071040776034,0.000000273701628571228,0.00000594459215366848
"LOC126278148",705.393897597776,-1.88710896072644,0.494934684606963,-3.81284444072662,0.000137376583032387,0.00177956307465284
"LOC126278199",408.537405292635,-1.05272615844632,0.154599718825586,-6.80936657869325,0.00000000000980293987078007,0.000000000482094578645148
"LOC126278899",157.956255875793,-1.5685139896882,0.246038893102423,-6.37506521798263,0.000000000182885109032675,0.00000000693754256578495
"LOC126278611",4.10085294092847,3.99633359182958,1.1511704831414,3.47153931616113,0.000517483548600758,0.00582645009340346
"LOC126278401",145.189960372357,-1.57764774558875,0.281834796825653,-5.59777487860982,0.0000000217120432780915,0.000000573848053626333
"LOC126278916",23.377275706592,-1.5279026294538,0.367955993065346,-4.1524058807284,0.0000328998079183893,0.000483490240166724
"LOC126278918",63.1742488687194,-2.38245429700747,0.797559072825589,-2.98718223913737,0.00281561826924315,0.0257443981191754
"LOC126278968",578.099857878684,0.340203109093924,0.107274250391496,3.17133988680749,0.00151737490165499,0.0150643492399345
"LOC126279033",258.244670698915,0.536036894487403,0.152829424262671,3.50741944539493,0.000452475323920815,0.00517865922289977
"LOC126277905",369.583322039682,-0.708027231079096,0.153820147979134,-4.60295507695873,0.00000416538100730034,0.0000709867530575813
"LOC126278305",26.2748139841785,-1.38635897153036,0.385797391783295,-3.59348974632023,0.000326278494453998,0.00390683032054917
"LOC126278357",14.5269791960464,-3.51241957624644,0.745672118308361,-4.71040755045897,0.00000247221924387371,0.0000442684772277516
"LOC126278929",31.0986700844328,-1.28246321275806,0.437779249253006,-2.92947464948683,0.00339535507452416,0.0301250253712614
"LOC126278188",62.1415611861509,-1.76656724668534,0.33986874983672,-5.19779252294902,0.000000201669033549709,0.00000452277295110666
"LOC126278940",49.7246238305997,-2.3885771541734,0.662014902057935,-3.60804136998773,0.000308517303903711,0.00370059518706803
"LOC126278218",353.478054258452,-0.568239751236714,0.194785761175191,-2.91725507967514,0.00353126856144039,0.0311303252823522
"LOC126281391",37.1009399389516,-0.916780328410053,0.244437923187236,-3.75056503694728,0.000176436533094089,0.00221672542035182
"LOC126281741",152.411034277986,-0.69362681003022,0.1862206046965,-3.72475866008859,0.00019550216564729,0.00244067526832564
"LOC126281758",17.511252395929,-1.77461918462053,0.486146082030772,-3.65038257062041,0.000261850003617797,0.0031740092868108
"LOC126281759",30.7650939511327,-4.13443611009709,0.637972830512959,-6.48058336085067,0.0000000000913686558859124,0.00000000372232660221602
"LOC126281764",62.0435138067837,-0.735307817859451,0.264357153778689,-2.78149392724596,0.00541093429888987,0.0450475001787869
"LOC126281940",64.741012899078,-0.654881579500253,0.211609209341176,-3.09476880301741,0.0019696636542125,0.0188669936835616
"LOC126281829",389.750869592766,-1.22769299621532,0.402148654599812,-3.05283377719373,0.00226691469880981,0.0214244443394723
"LOC126282023",204.661895788109,-3.00002033685219,0.308935722760175,-9.71082369513185,0.000000000000000000000271137034350559,0.0000000000000000000704444710001359
"LOC126281695",154.790776186636,-1.44339034608772,0.275528953011575,-5.23861587071427,0.000000161785385905193,0.00000369450209604396
"LOC126281519",551.077448385416,-0.713326981526319,0.23167709008911,-3.07897074005872,0.00207717081496071,0.0197942160013903
"LOC126282516",353.030597014349,-0.784991643362361,0.260924115575689,-3.00850552518075,0.00262536028174487,0.0242491267744182
"LOC126282289",474.110509179501,-1.40711340050371,0.313559553052741,-4.48754753859159,0.00000720477388586279,0.000117826290271177
"LOC126282005",116.13842637268,-1.77423475740029,0.354739081865376,-5.00152040781798,0.000000568799445883202,0.0000117603128675851
"LOC126281312",12.8358186818151,1.08103648841215,0.369665245195027,2.92436603782382,0.00345158609006676,0.0305059951606028
"LOC126281486",37.8642238027127,-1.32851960958565,0.421197516475757,-3.15414872504862,0.00160967031179966,0.0158209565977739
"LOC126281686",109.011193577657,-1.58149824052203,0.193693099493271,-8.16496945249704,0.000000000000000321516569063705,0.0000000000000337960546260093
"LOC126282014",72.6443040583124,-1.61881827814822,0.550474279981712,-2.94077005414677,0.00327397475253535,0.0292554395473146
"LOC126281361",255.918993780671,-1.03491319568914,0.229622881921052,-4.50701248512752,0.00000657467663548023,0.000108423110503668
"LOC126281600",216.395174158106,-0.741245731915126,0.233397234451259,-3.17589766501677,0.00149373634864939,0.0148800660832539
"LOC126281582",376.581395054802,-2.32312414367374,0.372286081948109,-6.24015845963737,0.000000000437127844756232,0.0000000157373496460917
"LOC126282333",13.4175049333161,-3.49407056407446,0.917395462979572,-3.80868524542972,0.000139707661321256,0.00180466650693592
"LOC126281509",77.2951111216138,-1.58012700058093,0.536801286792217,-2.94359763931147,0.00324421471022507,0.029008335428441
"LOC126281896",62.0414315616528,-1.95086357308763,0.36157722907659,-5.39542707949232,0.0000000683607520877556,0.00000166312289089822
"LOC126282345",12.5937082095932,-2.12552425737955,0.718224519211545,-2.95941477981414,0.0030822393784226,0.0277764635084288
"LOC126282058",25.0625172290049,-2.10436966754055,0.450502698150853,-4.67115885471544,0.00000299505195402415,0.0000524705666754612
"LOC126281273",139.657723326131,-4.5292799736681,0.628931356972936,-7.20154898217772,0.00000000000059532332699253,0.0000000000350439614636228
"LOC126282348",7.84984132579844,-3.05810905680438,0.746592979226112,-4.09608600923931,0.000042019387188406,0.0006065062490402
"LOC126281929",117.232033176032,0.494114902014171,0.141546526529048,3.49083028832057,0.000481522019508832,0.005466247492693
"LOC126281911",5.4943669875399,-2.5748998424585,0.80126243544965,-3.21355367297798,0.00131103292185547,0.0132547161042216
"LOC126282268",618.176426135042,-1.46119760297096,0.406759563655514,-3.59228825461238,0.000327786974923375,0.0039214827495177
"LOC126281875",111.900582949605,0.718935328969843,0.175294705467476,4.10129517062473,0.0000410844085589494,0.000594881499323589
"LOC126281749",223.977048113547,-2.09524292620728,0.354296802489932,-5.91380704393126,0.00000000334289476891335,0.000000104144029339224
"LOC126281655",99.1673168914673,0.538697253385148,0.1629356533164,3.30619629541159,0.000945718097524639,0.0100096373581201
"LOC126281673",181.01518794434,-2.06527498307485,0.378122525936392,-5.46191998998301,0.0000000471012369800685,0.00000117284635301183
"LOC126281577",451.440922811538,-1.07426614294602,0.275825160475783,-3.8947358576461,0.0000983057966916876,0.0013142435149947
"LOC126281742",495.084165030746,-1.95925126431105,0.266901890347613,-7.34071707682297,0.000000000000212452487296945,0.0000000000138647902847343
"LOC126281805",1076.28958729881,0.341916813166937,0.105443358845326,3.24265858856499,0.00118420022341327,0.0121237450382161
"LOC126281753",35.0024797479376,-2.5561947642862,0.437451638605891,-5.84337681859532,0.00000000511531274389199,0.000000151479261254608
"LOC126281718",417.145916846593,-2.13152119401192,0.363699198089685,-5.86067059044301,0.00000000461001671784762,0.000000137999848271221
"LOC126281637",54.9234493899021,-1.67080322280436,0.341401294913545,-4.89395689968741,0.000000988284914430384,0.0000195246531875271
"LOC126281579",123.559732966529,-3.1883732846218,0.890286085287432,-3.58129070791039,0.000341900965538228,0.00406560992699602
"LOC126281401",165.908074027331,0.421328572165288,0.129862074436548,3.24443124748598,0.00117685423779316,0.0120664801596514
"LOC126281654",217.547348954004,-2.74307742620609,0.842558539966463,-3.2556520361366,0.00113132307704235,0.0116604182416715
"LOC126281253",94.3680019788059,0.772895307432945,0.235583703555869,3.28076728469315,0.00103525122878503,0.0108077402732144
"LOC126281241",210.534778031285,0.365330840051042,0.109723973059352,3.32954440005036,0.000869881937565297,0.00933614519117236
"LOC126281991",54.4350801687618,-1.68578536831007,0.401935079029673,-4.19417327887825,0.0000273868575523651,0.000407253810470916
"LOC126281949",130.8882148555,0.428451471906153,0.144484896365936,2.96537204014056,0.00302317082066184,0.0273695346485953
"LOC126281950",161.075801892012,0.48022221290978,0.172365525076889,2.78606880752727,0.00533515455757697,0.0445242898532333
"LOC126281704",124.72099349284,-1.5362245987326,0.31106055298043,-4.93866735596412,0.000000786582565039917,0.000015904907372393
"LOC126281380",34.3918700378801,-1.80938933174736,0.38911701162936,-4.64998773549081,0.00000331954768385796,0.000057586616790932
"LOC126282432",304.339250312739,-0.810168551213445,0.255963741540041,-3.16516920068035,0.00154992791283733,0.0153137162871399
"LOC126281658",189.980397259692,-0.966808700539995,0.341417737844094,-2.83174713371653,0.00462944432666695,0.0392775405903906
"LOC126281567",906.555663186039,-0.633147947315824,0.230528980408706,-2.74650044516448,0.00602348042680196,0.0491370411593975
"LOC126282013",34.6443696301854,-2.3580318119798,0.451389691185072,-5.22393811384805,0.000000175157340771871,0.00000396045415833936
"LOC126282107",9.93286255970749,-2.29393315711592,0.817362771680723,-2.80650555248431,0.00500820493488877,0.0420762550051363
"LOC126282459",9.92049239943543,-4.59161452507421,1.19291376422014,-3.84907498160687,0.000118564713101647,0.0015534120831681
"LOC126282029",268.613540380435,0.368983849887655,0.105927041571851,3.48337727942086,0.000495130064831279,0.00560685936901867
"LOC126281504",26.5725999249687,0.989319457171301,0.292775144675912,3.37911012994778,0.000727208704387476,0.0079034442457897
"LOC126284651",460.909327175103,-0.966615920975192,0.241862938947763,-3.99654417985865,0.0000642738909187638,0.000896708690933513
"LOC126284542",83.383047062099,-2.65754959735169,0.707001830071467,-3.75890059164777,0.000170661623180917,0.00215005539908621
"LOC126284555",128.807010285522,-2.42909837099833,0.280720636937822,-8.65308086179772,0.00000000000000000501274811655203,0.000000000000000704342260866545
"LOC126284557",87.4202965548637,-1.30010394305087,0.442588952956675,-2.93749750048131,0.00330872839105059,0.0295225176021521
"LOC126285028",17.5544675913885,-1.1530238742834,0.403692105957806,-2.85619623784251,0.00428750047187577,0.0366701127315089
"LOC126284742",24.8701956082816,0.927307617742653,0.324752464168269,2.85542904229411,0.00429787255234962,0.0367360056150554
"LOC126284979",87.1119090243172,0.581645472040966,0.182430800012342,3.18830741301149,0.00143108304004172,0.0143691161861441
"LOC126285287",5.79866191830381,5.60703351734723,0.939313643325469,5.96928784883454,0.00000000238291384820896,0.0000000752585405730216
"LOC126284112",273.703069436829,-0.816052934657932,0.181543633789299,-4.49507877321135,0.00000695441972213552,0.000114138688407397
"LOC126284016",50.1063352384199,-1.3685569794697,0.309151936285963,-4.4268103118196,0.0000095636763465304,0.000153486973533477
"LOC126285303",1174.95633661211,0.176143425540708,0.0629644285812907,2.79750693382846,0.00514986618308438,0.0431086062863659
"LOC126285323",518.412001326352,0.375131741260542,0.13210449088262,2.83965926331651,0.0045161744849414,0.0384111937354188
"LOC126285079",2.70078321520823,-4.9326617167964,1.47804668625009,-3.33728410792687,0.000846014196167674,0.00910126209471005
"LOC126284371",67.1847233606037,-1.33720484396187,0.335193058449328,-3.98935720849369,0.0000662525874666217,0.000922445024686938
"LOC126285089",54.9136990422959,-3.98000110346707,0.830519530094527,-4.79218243430601,0.00000164976780149836,0.0000304521482930729
"LOC126285377",44.6335541340243,-1.70144541436956,0.326885728505057,-5.20501590005403,0.000000193979996539563,0.00000436454992214016
"LOC126284673",286.10380594155,0.350341033929361,0.10747070117762,3.25987483184222,0.00111461391538783,0.0114968042059104
"LOC126283943",636.205893345394,-0.733971302522093,0.231657620974294,-3.16834516142916,0.00153309388366869,0.0151984901210352
"LOC126284688",100.321753745592,0.483209690079695,0.166050682717957,2.91001326926457,0.00361413411617569,0.0317389201401399
"LOC126285121",23.7427377888508,-2.78877268022515,0.465906219852281,-5.98569532106559,0.00000000215467377074561,0.0000000683637277031499
"LOC126284800",48.4728906470824,-2.94347892702328,0.404173847454729,-7.28270506753404,0.000000000000327192030263919,0.0000000000204792466215189
"LOC126283987",260.084329972683,-1.36844028779071,0.467338869826424,-2.92815422842737,0.00340980859675858,0.0302337825997204
"LOC126284977",10.4529423000864,1.56301445343342,0.474982089861919,3.29068082101327,0.000999452446008702,0.0105056947950686
"LOC126284368",206.702141881698,0.699983735446705,0.224728975017662,3.11479076248042,0.00184075434542396,0.0178124998850934
"LOC126284375",5.24697503510788,3.18312757973383,1.08762602116507,2.92667471887446,0.00342607005066332,0.0303185986512031
"LOC126285355",172.501901469534,-2.48386148063887,0.250841467397435,-9.90211668911754,0.0000000000000000000000407556312314392,0.0000000000000000000114531641236106
"LOC126285356",1239.13701458717,-0.489935149850633,0.122719681863884,-3.99231111431703,0.000065432448101917,0.000911948188626921
"LOC126285316",1704.32210998375,-1.17573552790386,0.229356545525343,-5.12623489864147,0.000000295593775765262,0.0000063898371935442
"LOC126284457",3.02577101875826,4.03925601340435,1.27695695774777,3.16318885213531,0.00156051064684061,0.0154037502559106
"LOC126284704",2.4415141880032,4.87324667361683,1.25586284483674,3.88039720551677,0.000104286013909978,0.00138211589176169
