Id	SPICE_S_Iso_SRR11815240	SPICE_S_Iso_SRR11815251	SPICE_S_Iso_SRR11815261	SPICE_S_Iso_SRR11815273	SPICE_S_Iso_SRR11815274	SPICE_G_Crd_SRR11815268	SPICE_G_Crd_SRR11815269	SPICE_G_Crd_SRR11815270	SPICE_G_Crd_SRR11815271	SPICE_G_Crd_SRR11815272	norm.SPICE_S_Iso_SRR11815240	norm.SPICE_S_Iso_SRR11815251	norm.SPICE_S_Iso_SRR11815261	norm.SPICE_S_Iso_SRR11815273	norm.SPICE_S_Iso_SRR11815274	norm.SPICE_G_Crd_SRR11815268	norm.SPICE_G_Crd_SRR11815269	norm.SPICE_G_Crd_SRR11815270	norm.SPICE_G_Crd_SRR11815271	norm.SPICE_G_Crd_SRR11815272	baseMean	Isolated	Crowded	FC	log2FoldChange	pvalue	padj	tagwise.dispersion	trended.dispersion
LOC126271867	18	16	33	21	32	402	349	303	534	242	21	18	24	17	29	513	381	274	412	569	225.72	22	430	19.544	4.289	7.04262126879547e-35	3.9752075751716e-31	0.1008	0.1362
LOC126354515	1	0	0	1	1	273	313	103	109	215	1	0	0	1	1	348	342	93	84	505	137.57	1	274	403.688	8.657	1.30597072356851e-29	4.9143678327883e-26	0.2784	0.1673
LOC126282250	232	68	147	145	118	1298	1149	2145	2960	2609	264	78	107	116	107	1657	1255	1938	2281	6132	1393.58	134	2653	19.706	4.301	4.51031057187409e-18	8.48614934098111e-15	0.2238	0.1572
LOC126278583	0	2	1	2	0	29	37	20	74	22	0	2	1	2	0	37	40	18	57	52	20.89	1	41	39.167	5.292	1.70431600532384e-16	2.4050029230126e-13	0.2163	0.2444
LOC126282249	565	199	305	341	356	3487	2796	4969	7408	7704	644	229	221	274	323	4451	3055	4488	5709	18107	3750.15	338	7162	21.175	4.404	6.18658225342346e-16	7.7600363398775e-13	0.2683	0.1935
LOC126282005	106	56	119	86	87	402	232	537	537	277	121	64	86	69	79	513	253	485	414	651	273.62	84	463	5.508	2.462	1.43009138655666e-14	1.61443016628381e-11	0.1053	0.1287
LOC126335450	13	22	59	34	21	138	170	178	248	84	15	25	43	27	19	176	186	161	191	197	104.06	26	182	6.935	2.794	1.99322493828142e-14	2.04559239347809e-11	0.1265	0.1867
LOC126282247	121	36	59	85	87	1337	1064	1608	1881	7029	138	41	43	68	79	1707	1163	1452	1450	16521	2266.12	74	4459	60.299	5.914	3.1430156049841e-14	2.9567919303888e-11	0.4743	0.1756
LOC126282252	8	8	21	24	24	133	139	341	329	1193	9	9	15	19	22	170	152	308	254	2804	376.18	15	738	48.656	5.605	4.85471281555113e-13	4.21575792113513e-10	0.4761	0.1239
LOC126268224	24	23	21	37	18	130	109	170	311	414	27	26	15	30	16	166	119	154	240	973	176.64	23	330	14.239	3.832	5.46194682929955e-12	4.11066118373084e-09	0.2842	0.1504
LOC126278162	131	51	30	24	104	241	484	2164	2727	1477	149	59	22	19	94	308	529	1955	2102	3471	870.76	69	1673	24.385	4.608	6.73632940215248e-12	4.75290141380621e-09	0.3976	0.1405
LOC126278520	87	144	112	170	84	286	548	851	945	1049	99	166	81	137	76	365	599	769	728	2466	548.53	112	985	8.798	3.137	1.18868303033501e-11	7.8935545467364e-09	0.2151	0.1275
LOC126354441	3	1	1	2	7	35	29	30	47	12	3	1	1	2	6	45	32	27	36	28	18.11	3	34	12.405	3.633	1.33520184687841e-11	8.37394091633908e-09	0.1893	0.2458
LOC126349798	97	89	135	178	123	262	265	523	679	173	111	102	98	143	112	334	290	472	523	407	259.18	113	405	3.581	1.84	7.29841339664481e-11	4.11958944173616e-08	0.0854	0.1304
LOC126272571	115	31	49	51	39	314	145	406	603	202	131	36	36	41	35	401	158	367	465	475	214.41	56	373	6.714	2.747	2.20394075239551e-10	1.18477557875204e-07	0.1905	0.1385
LOC126273222	323	223	533	469	282	544	909	2329	2198	662	368	257	387	377	256	694	993	2104	1694	1556	868.53	329	1408	4.28	2.098	5.23259947304683e-10	2.6850370659648e-07	0.1249	0.1404
LOC126335605	142	161	104	246	64	239	787	693	1448	597	162	185	76	198	58	305	860	626	1116	1403	498.83	136	862	6.353	2.667	8.25727107490456e-10	3.88401388185823e-07	0.1973	0.1259
LOC126292113	1	9	3	5	3	18	35	30	68	25	1	10	2	4	3	23	38	27	52	59	21.99	4	40	9.723	3.281	1.53923527058314e-09	6.95057078784521e-07	0.2244	0.2438
LOC126268233	114	80	159	258	138	330	319	753	841	2049	130	92	115	207	125	421	349	680	648	4816	758.38	134	1383	10.296	3.364	5.29084353720454e-08	2.05959767901731e-05	0.3797	0.1359
LOC126336779	21	21	39	23	16	74	68	237	238	18	24	24	28	18	15	94	74	214	183	42	71.8	22	121	5.584	2.481	8.21217345699717e-08	3.09024087186804e-05	0.2131	0.2098
LOC126293425	3	6	10	4	10	24	15	80	46	164	3	7	7	3	9	31	16	72	35	385	57.01	6	108	17.487	4.128	9.87401656218013e-08	3.59573461195005e-05	0.5224	0.2241
LOC126335148	75	115	406	405	294	722	339	1313	1334	1249	85	132	295	325	267	922	370	1186	1028	2936	754.62	221	1288	5.816	2.54	1.28988869558103e-07	4.412591964974e-05	0.2463	0.1358
LOC126336417	13604	39498	18167	16566	6817	91372	109034	212654	181257	31706	15500	45474	13193	13303	6183	116625	119130	192085	139692	74521	73570.49	18731	128411	6.856	2.777	1.84640958666596e-07	5.955462235392e-05	0.2983	0.2781
LOC126291886	2	2	8	17	8	18	62	35	50	143	2	2	6	14	7	23	68	32	39	336	52.83	6	100	15.111	3.918	1.95424862123268e-07	6.12819796808214e-05	0.5036	0.2268
LOC126293283	11	9	11	21	13	25	54	57	65	54	13	10	8	17	12	32	59	51	50	127	37.89	12	64	5.227	2.386	2.28509058045748e-07	6.78852304283803e-05	0.1951	0.2352
LOC126267876	130	334	349	331	344	420	1508	697	1138	551	148	385	253	266	312	536	1648	630	877	1295	634.93	273	997	3.652	1.869	2.34957143112946e-07	6.80110561180013e-05	0.1452	0.1309
LOC126272273	6	48	17	61	27	32	112	920	308	169	7	55	12	49	24	41	122	831	237	397	177.67	29	326	10.982	3.457	2.59325512820278e-07	7.14030662006859e-05	0.437	0.149
LOC126272693	376	706	313	404	634	1016	2105	1617	2652	5164	428	813	227	324	575	1297	2300	1461	2044	12137	2160.64	473	3848	8.122	3.022	2.59266449542926e-07	7.14030662006859e-05	0.3537	0.1738
LOC126355696	28	6	15	23	146	192	202	150	857	2611	32	7	11	18	132	245	221	135	660	6137	759.91	40	1480	36.736	5.199	2.67949461440593e-07	7.20209873857822e-05	0.8543	0.1359
LOC126282256	6	24	78	93	45	100	138	217	346	840	7	28	57	75	41	128	151	196	267	1974	292.2	42	543	13.023	3.703	3.43429799174496e-07	8.62356289208617e-05	0.5053	0.1273
LOC126344538	122	84	162	163	256	277	303	540	550	193	139	97	118	131	232	354	331	488	424	454	276.63	143	410	2.857	1.515	3.4375084608369e-07	8.62356289208617e-05	0.0974	0.1283
LOC126281827	69	216	514	529	228	704	433	3752	2259	475	79	249	373	425	207	899	473	3389	1741	1116	895.03	267	1524	5.713	2.514	4.05576860401866e-07	9.74161101505674e-05	0.2632	0.1415
LOC126356215	78	80	167	188	111	275	274	397	426	84	89	92	121	151	101	351	299	359	328	197	208.86	111	307	2.77	1.47	6.13209387601508e-07	0.000138450415532669	0.0949	0.1396
LOC126323134	3	2	27	9	5	29	75	32	45	72	3	2	20	7	5	37	82	29	35	169	38.89	7	70	8.941	3.16	6.58618420477098e-07	0.000142983525937807	0.3738	0.235
LOC126365760	139	142	241	245	320	238	686	962	2164	175	158	163	175	197	290	304	750	869	1668	411	498.52	197	800	4.07	2.025	6.56359652391966e-07	0.000142983525937807	0.1823	0.1259
LOC126355817	34	35	118	94	68	111	90	373	393	142	39	40	86	75	62	142	98	337	303	334	151.54	60	243	3.991	1.997	7.41721886095514e-07	0.000157986761738345	0.1738	0.1595
LOC126284446	113	93	271	176	153	250	218	647	733	1233	129	107	197	141	139	319	238	584	565	2898	531.73	143	921	6.439	2.687	9.13510285310242e-07	0.000187502138379406	0.3146	0.1269
LOC126272901	77	41	82	107	81	158	107	211	366	166	88	47	60	86	73	202	117	191	282	390	153.53	71	236	3.319	1.731	1.61885589150529e-06	0.000320618669459705	0.14	0.1588
LOC126332261	274	149	118	510	111	296	3628	1035	1056	404	312	172	86	410	101	378	3964	935	814	950	811.97	216	1408	6.52	2.705	1.76504340182316e-06	0.000337721609545451	0.3372	0.1382
LOC126294994	114	164	126	337	214	1892	4382	244	292	241	130	189	92	271	194	2415	4788	220	225	566	908.94	175	1643	9.384	3.23	2.37097230968729e-06	0.000438785350886226	0.4722	0.142
LOC126282035	646	611	773	1186	616	1049	3773	2371	2476	651	736	703	561	952	559	1339	4122	2142	1908	1530	1455.31	702	2208	3.144	1.653	3.01269396011993e-06	0.000533230141974932	0.1421	0.1589
LOC126272525	17	21	28	32	23	46	47	93	92	149	19	24	20	26	21	59	51	84	71	350	72.56	22	123	5.469	2.451	3.22328141347197e-06	0.000559809598102847	0.2798	0.2117
LOC126354320	41	153	262	233	260	198	128	1103	1022	5624	47	176	190	187	236	253	140	996	788	13218	1623.1	167	3079	18.389	4.201	4.55328584802263e-06	0.000755912410857757	0.775	0.1629
LOC126355818	17	2	55	73	51	211	65	424	129	105	19	2	40	59	46	269	71	383	99	247	123.6	33	214	6.356	2.668	5.15596743538255e-06	0.000843561106928023	0.3535	0.1742
LOC126356062	74	80	177	154	150	90	77	118	218	23812	84	92	129	124	136	115	84	107	168	55967	5700.53	113	11288	99.824	6.641	5.7077356234643e-06	0.000920494677904122	1.5719	0.2069
LOC126354284	17	66	85	59	38	77	78	291	279	138	19	76	62	47	34	98	85	263	215	324	122.47	48	197	4.103	2.037	6.19966387614945e-06	0.000972055631914599	0.2159	0.175
LOC126356230	122	180	291	323	121	734	270	570	650	181	139	207	211	259	110	937	295	515	501	425	359.98	185	535	2.882	1.527	1.07773402426423e-05	0.00164412694593498	0.1352	0.1241
LOC126267514	18	94	24	13	88	150	209	341	443	61	21	108	17	10	80	191	228	308	341	143	144.9	47	242	5.154	2.366	1.11424822103949e-05	0.00166028120639823	0.306	0.1623
LOC126323151	24	88	102	158	69	172	385	165	244	177	27	101	74	127	63	220	421	149	188	416	178.55	78	279	3.532	1.821	1.11773736988454e-05	0.00166028120639823	0.1872	0.1489
LOC126336645	51	57	40	55	33	74	365	77	154	130	58	66	29	44	30	94	399	70	119	306	121.39	45	198	4.344	2.119	1.15271246347809e-05	0.00168999623379275	0.2475	0.1759
LOC126267358	0	1	39	20	4	36	33	111	243	53	0	1	28	16	4	46	36	100	187	125	54.33	10	99	9.686	3.276	1.18423970074023e-05	0.0017126844089733	0.5401	0.2234
LOC126284315	8	34	7	5	15	77	327	9	522	11	9	39	5	4	14	98	357	8	402	26	96.28	14	178	12.626	3.658	1.19853014712455e-05	0.0017126844089733	0.6609	0.1913
LOC126336183	354	213	425	450	380	611	796	1154	1480	173	403	245	309	361	345	780	870	1042	1141	407	590.24	333	848	2.553	1.352	1.28055551192126e-05	0.00180702389675989	0.1095	0.1292
LOC126306808	7	12	36	33	34	15	30	74	73	654	8	14	26	26	31	19	33	67	56	1537	181.74	21	342	16.069	4.006	1.92549369376778e-05	0.00261790816611036	0.8178	0.1495
LOC126355921	1204	998	2439	1701	1031	2132	2603	3070	5051	3726	1372	1149	1771	1366	935	2721	2844	2773	3893	8757	2758.15	1319	4198	3.182	1.67	2.30574800376901e-05	0.00302669642029632	0.1769	0.1829
LOC126272289	43	88	92	62	97	137	127	207	195	249	49	101	67	50	88	175	139	187	150	585	159.1	71	247	3.457	1.789	2.47455992021381e-05	0.00315610435232158	0.1956	0.1568
LOC126313190	16	20	19	11	22	11	24	7	10	1926	18	23	14	9	20	14	26	6	8	4527	466.49	17	916	54.282	5.762	2.48820344899123e-05	0.00315610435232158	1.4811	0.1248
LOC126268959	249	249	241	322	213	368	351	735	670	369	284	287	175	259	193	470	384	664	516	867	409.79	240	580	2.42	1.275	2.55874573212336e-05	0.0031845805801348	0.1039	0.124
LOC126354299	5	17	2	15	17	3	139	74	222	25	6	20	1	12	15	4	152	67	171	59	50.66	11	91	8.354	3.062	2.56707266181474e-05	0.0031845805801348	0.5152	0.2256
LOC126267280	395	680	798	673	407	827	961	1682	1359	1077	450	783	580	540	369	1056	1050	1519	1047	2531	992.56	544	1441	2.644	1.403	2.89905842891761e-05	0.00351908286065064	0.1289	0.145
LOC126301292	15	15	38	18	79	18	32	59	280	813	17	17	28	14	72	23	35	53	216	1911	238.59	30	448	15.005	3.907	3.00648817166497e-05	0.00361066435850275	0.8259	0.1345
LOC126298041	115	181	135	119	128	250	305	286	305	207	131	208	98	96	116	319	333	258	235	487	228.14	130	326	2.511	1.328	3.11145684370167e-05	0.00362115838232455	0.1128	0.1356
LOC126335147	177	262	361	328	331	548	651	525	452	929	202	302	262	263	300	699	711	474	348	2183	574.59	266	883	3.314	1.729	3.29890680070767e-05	0.00376175342153423	0.1946	0.1285
LOC126267292	389	384	392	547	278	430	689	1078	1088	906	443	442	285	439	252	549	753	974	839	2129	710.47	372	1049	2.813	1.492	3.74838171470724e-05	0.00414857658601274	0.1491	0.134
LOC126272684	7	5	41	22	13	17	16	79	491	38	8	6	30	18	12	22	17	71	378	89	65.12	15	115	7.811	2.966	3.84507199266335e-05	0.00421427356555112	0.5185	0.2148
LOC126266629	198	336	344	128	233	413	526	650	753	282	226	387	250	103	211	527	575	587	580	663	410.85	235	586	2.494	1.319	4.15020580094636e-05	0.00450496858527725	0.1174	0.124
LOC126281715	64	115	56	47	32	189	223	206	216	67	73	132	41	38	29	241	244	186	166	157	130.77	63	199	3.201	1.678	4.2561646651084e-05	0.00453281536834044	0.1823	0.1699
LOC126282253	3	1	18	12	11	19	23	25	37	65	3	1	13	10	10	24	25	23	29	153	29.05	7	51	6.389	2.676	4.24184062385635e-05	0.00453281536834044	0.4069	0.2409
LOC126284300	2241	6526	10849	5343	4123	6348	7680	17803	22963	60591	2553	7513	7879	4290	3739	8102	8391	16081	17697	142411	21865.83	5195	38536	7.417	2.891	4.34829964722076e-05	0.0045876593193902	0.5208	0.2441
LOC126332220	116	77	69	376	78	136	1872	442	580	149	132	89	50	302	71	174	2045	399	447	350	405.9	129	683	5.303	2.407	4.53710012705994e-05	0.00474252993836849	0.3743	0.124
LOC126355038	627	692	860	1240	685	1683	959	3650	2316	638	714	797	625	996	621	2148	1048	3297	1785	1500	1352.99	751	1956	2.606	1.382	4.75665135733034e-05	0.00492640708008278	0.1328	0.1562
LOC126284272	101	88	180	136	148	167	183	315	349	155	115	101	131	109	134	213	200	285	269	364	192.15	118	266	2.243	1.166	4.80748703400314e-05	0.00493379282971467	0.0904	0.1444
LOC126335709	118	111	169	511	151	141	1093	666	594	426	134	128	123	410	137	180	1194	602	458	1001	436.71	186	687	3.677	1.878	5.06136473709596e-05	0.00510158451045324	0.239	0.1243
LOC126267269	152	100	168	143	156	203	131	403	433	580	173	115	122	115	141	259	143	364	334	1363	312.98	133	493	3.68	1.88	5.53238725345532e-05	0.00547851927230325	0.2403	0.1257
LOC126284500	24	77	53	46	62	98	136	125	130	160	27	89	38	37	56	125	149	113	100	376	111.05	49	173	3.457	1.79	5.51386458498096e-05	0.00547851927230325	0.2113	0.1828
LOC126277894	11	28	28	22	28	24	8	157	304	105	13	32	20	18	25	31	9	142	234	247	77.04	22	133	6.086	2.605	5.66475087532422e-05	0.00556081501143783	0.4293	0.2071
