Id	SPICE_S_Iso_SRR11815195	SPICE_S_Iso_SRR11815196	SPICE_S_Iso_SRR11815207	SPICE_S_Iso_SRR11815218	SPICE_S_Iso_SRR11815229	SPICE_G_Crd_SRR11815262	SPICE_G_Crd_SRR11815264	SPICE_G_Crd_SRR11815265	SPICE_G_Crd_SRR11815266	SPICE_G_Crd_SRR11815267	norm.SPICE_S_Iso_SRR11815195	norm.SPICE_S_Iso_SRR11815196	norm.SPICE_S_Iso_SRR11815207	norm.SPICE_S_Iso_SRR11815218	norm.SPICE_S_Iso_SRR11815229	norm.SPICE_G_Crd_SRR11815262	norm.SPICE_G_Crd_SRR11815264	norm.SPICE_G_Crd_SRR11815265	norm.SPICE_G_Crd_SRR11815266	norm.SPICE_G_Crd_SRR11815267	baseMean	Isolated	Crowded	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
LOC126325538	1	0	1	2	1	0	0	26	9	33	1	0	1	1	1	0	0	21	11	27	6.33	1	12	2.095	1.067	3.1	0.00193809281725196	0.0143761437767979	1.6989	0.624	1.2076	1.2076	TRUE	0.0487
LOC126330717	10	9	14	6	16	19	25	60	44	59	13	12	10	4	15	25	30	49	53	48	25.88	11	41	3.5	1.807	5.1	3.39733802762694e-07	1.98011487413029e-05	0.0939	0.1862	0.1267	0.1267	TRUE	0.2573
LOC126331994	1	1	2	3	1	7	76	10	23	21	1	1	1	2	1	9	92	8	28	17	16.13	1	31	12.59	3.654	5.303	1.13948191898563e-07	8.06954654008719e-06	0.6107	0.2719	0.4986	0.4986	TRUE	1.024
LOC126332010	0	0	6	0	1	3	11	20	8	10	0	0	4	0	1	4	13	16	10	8	5.67	1	10	2.758	1.464	3.394	0.00068868718347384	0.00673862008989899	0.4535	0.6915	0.5819	0.5819	TRUE	0.9858
LOC126332098	508	263	162	1759	820	278	14951	2309	3088	2519	659	343	116	1132	745	368	18147	1894	3695	2061	2915.82	599	5233	2.745	1.457	3.391	0.000697149150306505	0.00680583229903182	1.0208	0.0457	0.6212	1.0208	TRUE	2.0082
LOC126332302	56	45	25	290	139	116	1565	909	661	274	73	59	18	187	126	154	1900	746	791	224	427.57	93	763	4.344	2.119	3.962	7.42635014295854e-05	0.00125747630293848	0.7028	0.053	0.442	0.7028	TRUE	0.2838
LOC126332318	21	9	11	80	36	27	448	288	171	75	27	12	8	51	33	36	544	236	205	61	121.27	26	216	4.306	2.106	3.951	7.79406257259267e-05	0.00131107997448153	0.6903	0.0747	0.4521	0.6903	TRUE	0.2553
LOC126334543	505	387	725	745	1004	986	1800	1380	2380	1607	655	504	521	479	912	1306	2185	1132	2848	1315	1185.63	614	1757	2.53	1.339	5.37	7.86040835071216e-08	5.94048686601179e-06	0.1157	0.0475	0.0946	0.0946	TRUE	0.2107
LOC126334545	178	179	131	90	311	1023	1654	943	1795	1236	231	233	94	58	282	1355	2008	773	2148	1011	819.35	180	1459	7.203	2.849	7.49	6.90512466573761e-14	2.01158836285056e-11	0.2762	0.0489	0.1929	0.1929	TRUE	0.0808
LOC126334681	27	2	60	84	26	42	58	143	195	157	35	3	43	54	24	56	70	117	233	128	76.35	32	121	2.319	1.213	3.646	0.000266722064715598	0.00330323036282563	0.4673	0.0925	0.3133	0.3133	TRUE	0.2993
LOC126334760	110	56	110	174	127	28	28	64	21	60	143	73	79	112	115	37	34	52	25	49	71.97	104	39	0.449	-1.154	-5.06	4.20288214563105e-07	2.27310309462864e-05	0.0614	0.0954	0.0717	0.0717	TRUE	0.1084
LOC126334817	5	10	14	16	4	12	33	59	16	27	6	13	10	10	4	16	40	48	19	22	18.91	9	29	2.26	1.176	3.8	0.000144646170249038	0.00205343345885726	0.1556	0.2384	0.1827	0.1827	TRUE	0.1185
LOC126334877	4063	760	1277	1576	202	76	238	98	352	281	5269	990	918	1014	183	101	289	80	421	230	949.6	1675	224	0.317	-1.659	-3.591	0.000329191278613728	0.00390339852846509	0.7814	0.0483	0.4829	0.7814	TRUE	1.662
LOC126334879	6871	30018	78480	48855	14286	45059	58609	150918	130360	109555	8911	39118	56423	31432	12971	59692	71136	123773	155970	89623	64904.93	29771	100039	2.458	1.297	4.093	4.25507615136271e-05	0.000832695665773544	0.2923	0.0445	0.2192	0.2192	TRUE	0.323
LOC126334880	5389	18995	53578	31810	9460	28239	32397	91562	73333	66168	6989	24753	38520	20466	8589	37410	39322	75093	87740	54130	39301.09	19863	58739	2.051	1.037	3.801	0.00014394659989008	0.00205096864300637	0.2818	0.0445	0.2033	0.2033	TRUE	0.3454
LOC126335045	13	39	49	33	60	59	52	134	149	174	17	51	35	21	54	78	63	110	178	142	75.04	36	114	2.567	1.36	4.479	7.50641425830396e-06	0.000215958602000748	0.1816	0.0933	0.1517	0.1517	TRUE	0.1026
LOC126335140	23	17	18	24	10	22	54	90	69	77	30	22	13	15	9	29	66	74	83	63	40.35	18	63	3.148	1.654	5.037	4.71773716495099e-07	2.51966479084757e-05	0.1229	0.1353	0.1271	0.1271	TRUE	0.4271
LOC126335148	167	155	446	479	372	2233	1726	7969	6325	5005	217	202	321	308	338	2958	2095	6536	7568	4094	2463.59	277	4650	15.408	3.946	12.663	9.50267617242886e-37	1.21805303178193e-32	0.1493	0.0459	0.122	0.122	TRUE	0.0484
LOC126335155	5	5	37	19	13	1	3	4	1	1	6	7	27	12	12	1	4	3	1	1	7.39	13	2	0.315	-1.667	-3.687	0.000226514908515801	0.00288902298244333	0.2312	0.541	0.3333	0.3333	TRUE	0.667
LOC126335267	40	48	70	132	150	15	13	48	19	48	52	63	50	85	136	20	16	39	23	39	52.29	77	27	0.492	-1.025	-3.972	7.11993545881775e-05	0.00122336907119472	0.1525	0.1146	0.1404	0.1404	TRUE	0.5134
LOC126335290	4	1	3	2	0	12	6	25	30	15	5	1	2	1	0	16	7	21	36	12	10.18	2	18	6.495	2.699	4.633	3.60279304676402e-06	0.000121208927226827	0.281	0.4049	0.3322	0.3322	TRUE	0.2868
LOC126335450	12	4	20	10	11	46	84	76	42	66	16	5	14	6	10	61	102	62	50	54	38.1	10	66	5.85	2.549	7.51	5.91956401651634e-14	1.76458073403969e-11	0.0753	0.1407	0.099	0.099	TRUE	0.7886
LOC126335513	93	121	257	258	198	35	27	52	50	46	121	158	185	166	180	46	33	43	60	38	102.81	162	44	0.276	-1.859	-9.003	2.19159366464407e-19	1.87278983956052e-16	0.0202	0.0801	0.0382	0.0382	TRUE	0.2968
LOC126335588	16	15	24	20	21	38	50	51	45	38	21	20	17	13	19	50	61	42	54	31	32.73	18	48	2.241	1.164	4.839	1.30303845164485e-06	5.60481438697438e-05	0	0.1565	0.0657	0.0657	TRUE	0.1755
LOC126335605	111	97	139	339	108	221	1174	819	921	934	144	126	100	218	98	293	1425	672	1102	764	494.19	137	851	5.654	2.499	7.268	3.64864346860761e-13	9.17025725110046e-11	0.2062	0.0518	0.1532	0.1532	TRUE	0.0696
LOC126335620	5	5	28	11	22	51	76	61	90	121	6	7	20	7	20	68	92	50	108	99	47.67	12	83	6.05	2.597	7.052	1.76121279383435e-12	3.76253759856145e-10	0.1492	0.1214	0.1383	0.1383	TRUE	0.2359
LOC126335646	6007	701	1653	1389	357	218	548	125	418	357	7790	914	1188	894	324	289	665	103	500	292	1295.86	2222	370	0.499	-1.003	-3.072	0.00212947893334767	0.015441870207904	0.8507	0.0472	0.5211	0.8507	TRUE	5.3013
LOC126335707	1	2	4	8	1	2	3	251	32	194	1	3	3	5	1	3	4	206	38	159	42.2	3	82	9.746	3.285	4.336	1.45070322857516e-05	0.000369684174629748	1.3869	0.1313	0.8901	1.3869	TRUE	0.0622
LOC126335709	123	78	368	853	192	308	1335	869	772	1061	160	102	265	549	174	408	1620	713	924	868	578.16	250	907	2.808	1.489	4.349	1.36911157804124e-05	0.000353815971922029	0.3129	0.0507	0.2163	0.2163	TRUE	0.5877
LOC126335724	251	247	686	543	336	485	1059	1236	1834	1307	326	322	493	349	305	643	1285	1014	2194	1069	800.01	359	1241	3.245	1.698	6.256	3.9579025630628e-10	5.76504489242488e-08	0.1176	0.049	0.0964	0.0964	TRUE	0.3539
LOC126335750	40	62	120	120	69	119	171	213	185	173	52	81	86	77	63	158	208	175	221	142	126.16	72	181	2.307	1.206	6.535	6.35399673972647e-11	1.04417346422838e-08	0.0269	0.0735	0.0394	0.0394	TRUE	0.0935
LOC126335786	228	139	221	280	192	47	29	130	76	114	296	181	159	180	174	62	35	107	91	93	137.85	198	78	0.484	-1.048	-4.624	3.76500405557071e-06	0.000124702382388386	0.101	0.071	0.0913	0.0913	TRUE	0.8277
LOC126335892	12	10	21	26	20	34	55	50	78	45	16	13	15	17	18	45	67	41	93	37	36.15	16	57	3.205	1.68	5.429	5.66123144796824e-08	4.53535404375355e-06	0.0783	0.1459	0.0971	0.0971	TRUE	0.2608
LOC126336094	102	60	131	190	175	49	17	58	24	60	132	78	94	122	159	65	21	48	29	49	79.67	117	42	0.435	-1.2	-4.743	2.10758340802501e-06	8.04017979882875e-05	0.1037	0.0904	0.0989	0.0989	TRUE	0.1792
LOC126336104	22	14	31	41	33	11	7	9	9	7	29	18	22	26	30	15	8	7	11	6	17.23	25	9	0.499	-1.004	-3.923	8.74398238527111e-05	0.00141515613907077	0	0.2573	0.0915	0.0915	TRUE	0.2505
LOC126336127	1	0	1	0	0	0	1	15	19	10	1	0	1	0	0	0	1	12	23	8	4.64	0	9	2.63	1.395	3.348	0.000814727326626174	0.007571558834605	1.5427	0.8344	1.1925	1.1925	TRUE	0.1298
LOC126336182	8	3	20	22	15	25	44	47	100	94	10	4	14	14	14	33	53	39	120	77	37.81	11	64	4.877	2.286	5.711	1.12188645364328e-08	1.12346410646872e-06	0.1939	0.1414	0.1759	0.1759	TRUE	0.2088
LOC126336205	0	0	6	4	4	14	33	23	38	26	0	0	4	3	4	19	40	19	45	21	15.47	2	29	9.109	3.187	5.967	2.4123781123749e-09	2.83686813251573e-07	0.1751	0.2815	0.2229	0.2229	TRUE	0.1276
LOC126336207	0	3	0	1	0	4	4	8	20	11	0	4	0	1	0	5	5	7	24	9	5.42	1	10	3.407	1.769	3.552	0.000382785532085889	0.00434207517723622	0.5569	0.7214	0.637	0.637	TRUE	1.7434
LOC126336208	0	0	0	0	1	1	32	8	0	3	0	0	0	0	1	1	39	7	0	2	5.01	0	10	2.66	1.412	3.405	0.000662213188631474	0.00651939220574365	3.0026	0.7769	1.8089	1.8089	TRUE	2.3859
LOC126336325	15	12	18	10	14	50	67	64	122	241	19	16	13	6	13	66	81	52	146	197	61.03	13	108	7.244	2.857	7.185	6.71105667398742e-13	1.53611293655662e-10	0.2108	0.1045	0.1756	0.1756	TRUE	0.1186
LOC126336332	1	1	12	7	13	7	20	17	59	34	1	1	9	5	12	9	24	14	71	28	17.34	6	29	2.592	1.374	3.53	0.000415102909395259	0.0045948092337033	0.5363	0.256	0.4313	0.4313	TRUE	0.5992
LOC126336366	108	79	149	257	137	119	126	567	624	483	140	103	107	165	124	158	153	465	747	395	255.72	128	384	2.22	1.15	4.093	4.25146586673552e-05	0.000832695665773544	0.2352	0.0587	0.1744	0.1744	TRUE	0.1763
LOC126336387	0	1	8	8	2	0	44	828	249	258	0	1	6	5	2	0	53	679	298	211	125.55	3	248	20.407	4.351	4.686	2.78886502612758e-06	0.000101268192365165	2.0911	0.0736	1.0137	2.0911	TRUE	0.1834
LOC126336408	1039	6597	8797	7303	2019	10350	9704	17344	29376	24481	1347	8597	6325	4699	1833	13711	11778	14224	35147	20027	11768.85	4560	18977	2.653	1.408	3.81	0.000138693484487871	0.00199974475159227	0.3499	0.0447	0.2418	0.3499	TRUE	0.6964
LOC126336415	2150	2611	9240	6699	2523	8991	8202	22898	14837	15628	2788	3403	6643	4310	2291	11911	9955	18779	17752	12785	9061.65	3887	14236	3.466	1.793	6.562	5.31952004338315e-11	8.97179051527437e-09	0.1334	0.0448	0.0977	0.0977	TRUE	0.2924
LOC126336416	5127	5448	12463	12345	9004	10429	13224	28955	29089	22896	6649	7100	8960	7942	8175	13816	16051	23747	34804	18730	14597.4	7765	21430	2.554	1.353	6.238	4.42070760685372e-10	6.36681237130909e-08	0.0826	0.0446	0.0661	0.0661	TRUE	0.3355
LOC126336417	13043	21496	47526	22178	8658	108959	130710	267305	268757	214279	16915	28012	34169	14269	7861	144343	158648	219226	321556	175294	112029.43	20245	203813	9.131	3.191	9.499	2.12189959413351e-21	2.71985089976034e-18	0.2002	0.0444	0.1477	0.1477	TRUE	0.4299
LOC126336548	9	12	10	42	7	6	178	105	61	64	12	16	7	27	6	8	216	86	73	52	50.33	14	87	4.286	2.1	4.229	2.34578212823416e-05	0.000531240906708577	0.625	0.1173	0.4386	0.4386	TRUE	0.3126
LOC126336549	38	18	30	25	61	133	58	112	235	186	49	23	22	16	55	176	70	92	281	152	93.75	33	154	4.079	2.028	5.211	1.876090978219e-07	1.24599658853943e-05	0.2663	0.0835	0.2015	0.2015	TRUE	0.1769
LOC126336554	3	2	10	10	11	6	28	13	55	33	4	3	7	6	10	8	34	11	66	27	17.55	6	29	2.691	1.428	3.674	0.000238659093297822	0.0030168957178417	0.3939	0.2535	0.3476	0.3476	TRUE	0.2356
LOC126336578	9	20	56	269	66	68	877	287	309	470	12	26	40	173	60	90	1064	235	370	384	245.51	62	429	2.842	1.507	3.496	0.000473159019251006	0.00505700164011364	0.7505	0.0593	0.4721	0.7505	TRUE	0.688
LOC126336593	32	32	32	55	51	158	111	79	180	93	41	42	23	35	46	209	135	65	215	76	88.82	37	140	3.297	1.721	5.189	2.11244255221838e-07	1.36753983001693e-05	0.1711	0.0857	0.1443	0.1443	TRUE	0.0402
LOC126336613	10	3	3	10	21	0	0	2	1	1	13	4	2	6	19	0	0	2	1	1	4.82	9	1	0.371	-1.429	-3.346	0.000819646034061052	0.00759120149175908	0	0.8058	0.5864	0.5864	TRUE	0.1135
LOC126336626	5	18	22	30	39	4	1	1	0	0	6	23	16	19	35	5	1	1	0	0	10.78	20	1	0.112	-3.163	-4.813	1.48988136893259e-06	6.06262043485212e-05	0.3837	0.3847	0.3842	0.3842	TRUE	0.576
LOC126336645	18	22	16	70	21	35	150	57	59	69	23	29	12	45	19	46	182	47	71	56	52.98	26	80	2.009	1.007	3.581	0.000341835156103349	0.00400150048487007	0.2856	0.1136	0.2291	0.2291	TRUE	2.8024
LOC126336680	5	0	7	5	1	31	10	42	28	19	6	0	5	3	1	41	12	34	34	16	15.23	3	27	6.538	2.709	5.162	2.44607235104298e-07	1.54451997023e-05	0.2534	0.2852	0.2677	0.2677	TRUE	0.0978
LOC126336703	46	15	50	53	77	70	80	117	160	137	60	20	36	34	70	93	97	96	191	112	80.85	44	118	2.064	1.045	4.206	2.59573611544883e-05	0.00057073254347997	0.1392	0.0898	0.1227	0.1227	TRUE	0.7148
LOC126336727	3	7	7	7	5	5	24	12	38	35	4	9	5	5	5	7	29	10	45	29	14.68	6	24	2.738	1.453	3.765	0.000166487094075782	0.00227770152469658	0.283	0.2944	0.2865	0.2865	TRUE	0.0956
LOC126336731	0	1	6	2	2	1	7	45	28	27	0	1	4	1	2	1	8	37	34	22	11.1	2	20	5.468	2.451	4.102	4.09077469848897e-05	0.000806700770542026	0.7228	0.3748	0.5823	0.5823	TRUE	0.1056
LOC126336779	7	15	31	36	7	42	25	189	101	148	9	20	22	23	6	56	30	155	121	121	56.33	16	97	5.088	2.347	5.471	4.48328675764926e-08	3.7343028830076e-06	0.2985	0.1095	0.2309	0.2309	TRUE	0.0684
LOC126336923	1759	961	1795	2733	1938	2283	3308	9354	7787	6321	2281	1252	1291	1758	1760	3024	4015	7672	9317	5171	3754.08	1668	5840	3.275	1.712	6.14	8.25832247135855e-10	1.1067232372974e-07	0.1308	0.0454	0.1037	0.1037	TRUE	0.0931
LOC126336987	1	1	10	2	2	6	14	23	21	23	1	1	7	1	2	8	17	19	25	19	10.06	2	18	4.396	2.136	4.288	1.80062108918235e-05	0.0004316211506411	0.1651	0.409	0.2701	0.2701	TRUE	1.0782
LOC126337000	10	6	11	19	14	24	28	75	30	29	13	8	8	12	13	32	34	62	36	24	24.05	11	38	2.968	1.569	4.836	1.32160969433425e-06	5.62803756211842e-05	0.0751	0.1969	0.1098	0.1098	TRUE	0.6832
LOC126337019	2	2	4	6	3	5	11	14	17	11	3	3	3	4	3	7	13	11	20	9	7.55	3	12	2.292	1.196	3.528	0.00041845464320363	0.0046148765379632	0	0.5307	0.1931	0.1931	TRUE	0.2232
LOC126337064	591	688	1093	1455	1075	2124	1688	1734	1852	2386	766	897	786	936	976	2814	2049	1422	2216	1952	1481.34	872	2091	2.238	1.162	7.053	1.74702245309123e-12	3.76253759856145e-10	0.0334	0.0469	0.0375	0.0375	TRUE	0.1445
LOC126339612	2418	1413	3904	6666	3783	2983	9264	7435	11636	8414	3136	1841	2807	4289	3435	3952	11244	6098	13922	6883	5760.62	3102	8420	2.174	1.12	4.491	7.10132018137165e-06	0.000205938285259778	0.1576	0.045	0.1234	0.1234	TRUE	0.1154
LOC126339755	1851	1104	3459	3766	2361	1939	6686	6177	8635	6384	2401	1439	2487	2423	2144	2569	8115	5066	10331	5223	4219.63	2179	6261	2.431	1.281	4.902	9.47889505193848e-07	4.33930274199098e-05	0.1347	0.0453	0.1156	0.1156	TRUE	0.1067
LOC126343175	6329	5978	15592	11861	7990	12333	16266	25441	41973	28813	8208	7790	11210	7631	7255	16338	19743	20865	50219	23571	17282.93	8419	26147	2.846	1.509	5.771	7.88756062940693e-09	8.21973594697057e-07	0.1553	0.0446	0.0963	0.0963	TRUE	1.9326
LOC126344463	4	5	7	8	13	9	14	63	39	36	5	7	5	5	12	12	17	52	47	29	19.04	7	31	3.608	1.851	4.416	1.00610876089297e-05	0.000274389406321831	0.212	0.2371	0.2201	0.2201	TRUE	0.0626
LOC126344538	9	7	23	15	15	87	100	118	132	143	12	9	17	10	14	115	121	97	158	117	66.89	12	122	9.311	3.219	12.199	3.16487583078192e-34	1.35224594663209e-30	0	0.0992	0.0461	0.0461	TRUE	0.2331
LOC126345116	45	35	89	88	68	101	223	215	302	263	58	46	64	57	62	134	271	176	361	215	144.36	57	231	3.855	1.947	7.527	5.18579921971603e-14	1.61551259039007e-11	0.077	0.0698	0.0749	0.0749	TRUE	0.1374
LOC126345132	0	1	2	0	2	2	8	11	9	8	0	1	1	0	2	3	10	9	11	7	4.33	1	8	2.882	1.527	3.446	0.000568390195387809	0.00583316695314727	0	0.8927	0.3976	0.3976	TRUE	0.2748
LOC126349798	67	87	172	183	150	333	358	477	353	430	87	113	124	118	136	441	435	391	422	352	261.88	116	408	3.46	1.791	12.299	9.21145416044153e-35	5.90362097142698e-31	0.0084	0.0584	0.0206	0.0206	TRUE	0.1696
LOC126350814	558	561	1101	1114	1403	2137	3311	2310	3832	2551	724	731	792	717	1274	2831	4019	1895	4585	2087	1965.28	848	3083	3.466	1.793	6.862	6.7804872475417e-12	1.27812184616161e-09	0.1129	0.0463	0.0878	0.0878	TRUE	0.0807
LOC126353281	5	51	32	112	5	1	2	5	3	10	6	66	23	72	5	1	2	4	4	8	19.22	34	4	0.223	-2.166	-3.986	6.72094286667611e-05	0.001170869444949	0.7632	0.2353	0.579	0.579	TRUE	0.0436
LOC126353933	492	521	867	802	1048	868	1655	1606	2221	1872	638	679	623	516	952	1150	2009	1317	2657	1531	1207.24	682	1733	2.236	1.161	5.453	4.93936680580145e-08	4.05851305876686e-06	0.0821	0.0474	0.0722	0.0722	TRUE	0.2257
LOC126353959	104	194	1188	905	282	17	32	45	36	11	135	253	854	582	256	23	39	37	43	9	223.04	416	30	0.087	-3.524	-7.835	4.67819807981545e-15	1.7132897996307e-12	0.3892	0.0608	0.2631	0.2631	TRUE	0.1237
LOC126353960	22	49	60	51	54	2	1	2	0	2	29	64	43	33	49	3	1	2	0	2	22.45	44	2	0.045	-4.466	-7.686	1.51340815509789e-14	5.10496466632755e-12	0	0.2078	0.1192	0.1192	TRUE	0.112
LOC126353961	67	149	809	623	287	9	15	24	17	30	87	194	582	401	261	12	18	20	20	25	161.88	305	19	0.073	-3.784	-9.298	1.42683751170241e-20	1.52410026875013e-17	0.2617	0.0671	0.1929	0.1929	TRUE	0.0893
LOC126353962	536	796	2272	2479	1046	7	11	68	50	58	695	1037	1633	1595	950	9	13	56	60	47	609.62	1182	37	0.036	-4.795	-11.885	1.42334653116732e-32	3.64889116730054e-29	0.308	0.0504	0.1962	0.1962	TRUE	0.117
LOC126353964	104	95	175	216	228	24	15	77	24	30	135	124	126	139	207	32	18	63	29	25	89.69	146	33	0.245	-2.027	-6.685	2.30301740395466e-11	3.98919960593119e-09	0.1098	0.0853	0.1015	0.1015	TRUE	2.0279
LOC126354195	0	0	1	37	4	363	5	468	594	319	0	0	1	24	4	481	6	384	711	261	187.06	6	369	10.991	3.458	4.274	1.91983996374014e-05	0.000455713123244835	2.2831	0.064	1.0678	2.2831	TRUE	0.631
LOC126354199	4000	4587	6532	7990	7382	4092	9236	20405	23717	15346	5187	5978	4696	5141	6703	5421	11210	16735	28376	12554	10200.05	5541	14859	2.087	1.061	4.29	1.78951501176437e-05	0.0004316211506411	0.1766	0.0448	0.1321	0.1321	TRUE	0.2679
LOC126354210	302	558	532	988	393	584	1795	2069	876	1747	392	727	382	636	357	774	2179	1697	1048	1429	962.02	499	1425	2.473	1.306	5.117	3.10503817949846e-07	1.877376386076e-05	0.131	0.0482	0.104	0.104	TRUE	0.1097
LOC126354224	0	3	3	3	2	0	0	316	144	189	0	4	2	2	2	0	0	259	172	155	59.59	2	117	3.122	1.643	3.559	0.000372083863774496	0.00424699106488111	3.0513	0.106	1.4093	3.0513	TRUE	0.0474
LOC126354284	19	22	99	43	39	45	61	301	266	280	25	29	71	28	35	60	74	247	318	229	111.54	38	186	4.156	2.055	4.984	6.21736048918097e-07	3.13756404528826e-05	0.3289	0.0773	0.2399	0.2399	TRUE	0.081
LOC126354285	4	3	1	6	0	34	49	15	12	19	5	4	1	4	0	45	59	12	14	16	16.04	3	29	7.443	2.896	4.866	1.1371089107154e-06	5.03269773393792e-05	0.5231	0.2731	0.417	0.417	TRUE	0.1037
LOC126354289	1	3	7	6	7	11	11	38	27	38	1	4	5	4	6	15	13	31	32	31	14.29	4	24	4.873	2.285	5.124	2.99715327856956e-07	1.82940527260498e-05	0.0922	0.3011	0.1662	0.1662	TRUE	0.0669
LOC126354299	4	4	8	16	25	1	152	231	203	140	5	5	6	10	23	1	184	189	243	115	78.18	10	146	6.793	2.764	4.239	2.24588237213278e-05	0.00051315009351155	0.9591	0.0913	0.5908	0.9591	TRUE	0.2553
LOC126354312	8	2	7	11	4	13	28	20	27	10	10	3	5	7	4	17	34	16	32	8	13.68	6	21	2.239	1.163	3.578	0.00034567073530089	0.00401705121041415	0.193	0.3126	0.2322	0.2322	TRUE	0.0767
LOC126354320	6	5	16	26	25	10	16	81	100	51	8	7	12	17	23	13	19	66	120	42	32.57	13	52	2.209	1.144	3.477	0.000506371470664056	0.00531151351143361	0.439	0.157	0.3425	0.3425	TRUE	0.2273
LOC126354323	893	447	5584	5016	4446	2341	3485	17999	22375	12142	1158	583	4015	3227	4037	3101	4230	14762	26771	9933	7181.56	2604	11759	2.12	1.084	3.276	0.00105248425669951	0.00912153022472906	0.5292	0.0449	0.3775	0.5292	TRUE	0.2155
LOC126354416	357	371	1036	914	714	968	1627	1788	1777	1723	463	483	745	588	648	1282	1975	1466	2126	1410	1118.68	585	1652	2.71	1.438	7.67	1.72176822228149e-14	5.6588782238985e-12	0.0441	0.0477	0.0444	0.0444	TRUE	0.0919
LOC126354427	1	1	3	2	3	3	5	18	18	18	1	1	2	1	3	4	6	15	22	15	6.98	2	12	3.828	1.937	3.904	9.47948961363908e-05	0.00151059689482383	0	0.5698	0.3115	0.3115	TRUE	0.0655
LOC126354441	1	1	2	9	4	36	42	42	19	31	1	1	1	6	4	48	51	34	23	25	19.47	3	36	9.892	3.306	6.867	6.57350188792023e-12	1.25759921193077e-09	0.1122	0.2329	0.1623	0.1623	TRUE	0.248
LOC126354459	436	604	948	729	1050	75	335	177	195	159	565	787	682	469	953	99	407	145	233	130	447.1	691	203	0.335	-1.576	-5.087	3.62961486572641e-07	2.06775125995027e-05	0.1889	0.0526	0.1421	0.1421	TRUE	0.7296
LOC126354476	2861	1502	4730	3012	2367	5676	3535	9061	12344	8247	3710	1957	3401	1938	2149	7519	4291	7431	14769	6747	5391.2	2631	8151	2.74	1.454	5.273	1.34206387417295e-07	9.29868904818856e-06	0.1684	0.0451	0.1147	0.1147	TRUE	0.5381
LOC126354515	0	1	0	1	0	156	204	85	111	72	0	1	0	1	0	207	248	70	133	59	71.76	0	143	256.016	8	8.614	7.04057494967459e-18	5.01367165027383e-15	0	0.0955	0.2254	0.2254	TRUE	0.1642
LOC126354521	6	7	12	12	30	8	8	92	164	64	8	9	9	8	27	11	10	75	196	52	40.48	12	69	2.756	1.463	3.55	0.000385010544481455	0.00435575036113264	0.7846	0.135	0.5514	0.5514	TRUE	0.4094
LOC126354564	5	4	5	16	32	43	77	40	77	77	6	5	4	10	29	57	93	33	92	63	39.3	11	68	5.038	2.333	5.111	3.20195648219615e-07	1.91788215835469e-05	0.3415	0.1378	0.2629	0.2629	TRUE	0.8086
LOC126354567	4	8	12	9	18	19	31	40	41	30	5	10	9	6	16	25	38	33	49	25	21.56	9	34	3.034	1.601	4.708	2.49767864791091e-06	9.25296095633586e-05	0.0722	0.2146	0.1222	0.1222	TRUE	0.4126
LOC126354626	42	51	101	144	125	53	246	321	388	349	54	66	73	93	113	70	299	263	464	286	178.15	80	276	2.851	1.511	4.669	3.03048247802743e-06	0.000107575942815116	0.2215	0.065	0.1678	0.1678	TRUE	0.1313
LOC126354677	29	49	58	22	65	86	135	225	220	188	38	64	42	14	59	114	164	185	263	154	109.57	43	176	3.753	1.908	5.752	8.81614056672448e-09	8.96867379240273e-07	0.167	0.0779	0.1364	0.1364	TRUE	0.4228
LOC126354701	467	359	1865	1336	602	1963	1066	4289	4710	3608	606	468	1341	860	547	2600	1294	3518	5635	2952	1981.92	764	3200	3.809	1.929	5.691	1.26652533773776e-08	1.25847455652113e-06	0.2296	0.0462	0.1574	0.1574	TRUE	0.168
LOC126354789	98	37	83	68	58	218	181	494	400	312	127	48	60	44	53	289	220	405	479	255	197.88	66	330	4.692	2.23	7.256	3.98104443855353e-13	9.81327454103446e-11	0.1402	0.0629	0.1144	0.1144	TRUE	0.3711
LOC126354935	4	3	22	12	10	26	16	49	54	76	5	4	16	8	9	34	19	40	65	62	26.25	8	44	4.391	2.135	5.194	2.05676122985612e-07	1.34901891884887e-05	0.1783	0.1841	0.1804	0.1804	TRUE	0.1687
LOC126354936	96	91	134	78	138	129	398	582	977	949	124	119	96	50	125	171	483	477	1169	776	359.15	103	615	5.345	2.418	6.325	2.53838044169583e-10	3.96792201239721e-08	0.2728	0.0546	0.1948	0.1948	TRUE	0.1218
LOC126354940	0	3	3	2	1	16	36	7	6	3	0	4	2	1	1	21	44	6	7	2	8.85	2	16	3.527	1.818	3.629	0.000284001407270184	0.00348023904243712	0.7712	0.4589	0.6621	0.6621	TRUE	0.2931
LOC126354941	5	36	39	19	15	62	183	212	200	223	6	47	28	12	14	82	222	174	239	182	100.71	21	180	7.352	2.878	7.104	1.21302133810883e-12	2.68077715722051e-10	0.2824	0.0808	0.2006	0.2006	TRUE	0.8036
LOC126355038	735	635	1157	1881	944	2423	1001	4122	2519	3141	953	827	832	1210	857	3210	1215	3381	3014	2570	1806.87	936	2678	2.638	1.399	6.052	1.4324624149402e-09	1.7655099264138e-07	0.0863	0.0464	0.0747	0.0747	TRUE	0.5984
